,client_id,data_de_desembolso,limite,juros_am,retencao,default_60d,default_mar,limite_binado
2446,50b8bc2,2019-10-21,8100.0,6.39,36.2,0,1,4
2447,50b9687,2019-10-28,1400.0,6.39,23.1,1,1,1
2448,50c3d53,2019-10-28,1800.0,6.39,13.6,1,0,1
2449,50c56d7,2019-09-25,28600.0,2.89,20.6,0,0,5
2450,50ce240,2019-10-07,32700.0,3.59,13.9,0,0,6
2451,50cec2f,2019-09-18,7600.0,4.99,20.5,0,0,3
2452,50d0ffb,2019-10-31,20200.0,4.99,36.2,1,1,5
2453,50d52b3,2019-09-18,9800.0,4.99,22.3,0,0,4
2454,50e111e,2019-10-30,5400.0,6.39,12.9,0,0,3
2455,50e973a,2019-09-18,2300.0,6.39,21.3,1,0,2
2456,50f5f69,2019-10-17,4100.0,6.39,19.9,1,1,3
2457,50fcf6c,2019-10-07,6100.0,6.39,33.2,0,0,3
2458,50feaac,2019-10-08,69000.0,1.89,19.4,0,0,7
2459,5102eab,2019-10-01,4800.0,6.39,18.0,0,0,3
2460,5106613,2019-10-11,17800.0,3.59,22.9,0,0,5
2461,51135d9,2019-10-28,700.0,5.69,7.3,0,0,1
2462,511b493,2019-10-09,8100.0,6.39,15.2,0,0,4
2463,5127be4,2019-10-28,900.0,6.39,6.6,1,0,1
2464,512c17a,2019-10-31,4900.0,6.39,12.3,0,0,3
2465,512f9c0,2019-10-28,5900.0,6.39,33.8,0,0,3
2466,5131f4c,2019-10-02,8800.0,6.39,17.1,0,0,4
2467,51349ad,2019-09-11,6300.0,4.99,17.5,1,1,3
2468,5142c50,2019-10-21,23500.0,4.29,17.8,0,0,5
2469,5146b58,2019-10-16,1600.0,5.69,5.7,0,1,1
2470,51478f8,2019-09-20,48300.0,2.89,22.0,1,0,6
2471,5148ed4,2019-09-23,55200.0,1.89,14.9,0,0,6
2472,51528da,2019-10-31,3900.0,6.39,21.5,0,0,2
2473,51585a8,2019-10-07,27200.0,3.59,14.5,1,0,5
2474,5163ab1,2019-10-30,4400.0,6.39,16.4,0,0,3
2475,5168903,2019-09-26,8300.0,4.99,21.7,0,1,4
2476,516ce0c,2019-10-07,23700.0,3.59,21.0,1,1,5
2477,5175ad9,2019-10-30,5800.0,6.39,20.3,0,0,3
2478,5180506,2019-10-28,2200.0,6.39,9.0,0,0,2
2479,518f726,2019-09-06,4100.0,2.89,3.2,0,0,3
2480,519d108,2019-09-23,1700.0,6.39,6.8,0,0,1
2481,51a5261,2019-10-24,22400.0,2.89,19.0,0,0,5
2482,51a95ed,2019-10-23,24800.0,2.89,15.4,0,0,5
2483,51b4f49,2019-10-24,27100.0,3.59,13.2,0,0,5
2484,51b5c8b,2019-10-07,14200.0,6.39,19.0,0,0,4
2485,51bac5f,2019-09-25,69000.0,1.89,18.5,0,0,7
2486,51c5d2d,2019-10-21,3000.0,6.39,11.1,0,0,2
2487,51c8c05,2019-09-18,13800.0,1.89,3.4,0,0,4
2488,51ca01b,2019-10-28,24800.0,4.29,13.1,0,0,5
2489,51d6e2f,2019-10-07,36600.0,2.89,23.0,0,0,6
2490,51da776,2019-10-31,2500.0,6.39,19.2,0,0,2
2491,51e83fb,2019-10-07,2800.0,6.39,13.9,0,0,2
2492,51f32c7,2019-09-23,30400.0,2.89,16.3,0,0,5
2493,51f7392,2019-10-07,4800.0,6.39,17.2,1,0,3
2494,51f98b6,2019-09-11,69000.0,1.89,12.6,0,0,7
2495,51ff304,2019-10-08,8700.0,6.39,18.0,0,0,4
2496,5201624,2019-10-28,3900.0,6.39,19.7,0,1,2
2497,5207b6a,2019-10-30,4100.0,6.39,12.4,0,0,3
2498,5218bae,2019-09-25,69000.0,1.89,14.3,0,0,7
2499,521a73f,2019-10-17,900.0,5.69,12.8,0,0,1
2500,522a2eb,2019-10-15,17800.0,3.59,21.8,0,0,5
2501,522a56f,2019-10-17,2600.0,5.69,37.4,0,0,2
2502,523c89f,2019-10-07,2000.0,6.39,7.6,0,0,2
2503,525ac42,2019-10-24,5700.0,6.39,12.8,0,0,3
2504,525bfe3,2019-10-07,20700.0,3.59,6.4,0,0,5
2505,526f4b2,2019-10-01,6900.0,4.99,15.6,0,0,3
2506,5292535,2019-10-11,20300.0,3.59,19.2,1,1,5
2507,529486e,2019-09-26,8500.0,4.99,27.3,0,0,4
2508,52963ea,2019-10-30,8300.0,3.59,10.2,0,0,4
2509,52adcb3,2019-10-07,9300.0,4.99,26.9,0,0,4
2510,52b2985,2019-09-19,12400.0,4.99,30.4,1,1,4
2511,52b75de,2019-09-12,2600.0,7.09,28.8,0,0,2
2512,52c2d01,2019-10-31,11500.0,6.39,10.8,0,0,4
2513,52c3d78,2019-10-23,4600.0,6.39,17.7,0,0,3
2514,52ca476,2019-10-28,17700.0,4.99,21.6,0,0,5
2515,52cc270,2019-10-23,9800.0,6.39,41.4,0,1,4
2516,52d9bc3,2019-10-02,2800.0,3.59,4.1,0,0,2
2517,52ddab4,2019-09-25,8400.0,4.99,17.8,0,0,4
2518,52f6f49,2019-10-07,5500.0,4.99,10.8,0,0,3
2519,52f9a9a,2019-09-13,66200.0,1.89,19.8,0,0,7
2520,5307b8d,2019-10-23,7600.0,4.99,23.0,0,0,3
2521,5309c2c,2019-10-28,39700.0,3.59,19.2,0,0,6
2522,530fa19,2019-10-11,8300.0,4.99,15.9,0,0,4
2523,5317967,2019-10-31,37900.0,2.89,23.3,1,1,6
2524,531aa02,2019-09-20,22100.0,2.89,11.4,0,0,5
2525,5347f37,2019-10-09,41400.0,1.89,11.8,0,0,6
2526,5353621,2019-09-23,15700.0,4.99,16.9,0,0,4
2527,5367b27,2019-10-28,11900.0,4.99,24.8,1,0,4
2528,536b970,2019-10-28,6400.0,6.39,28.9,0,0,3
2529,5370774,2019-10-07,20700.0,3.59,12.7,0,0,5
2530,537a25b,2019-09-25,26200.0,2.89,13.0,1,1,5
2531,537fb68,2019-09-03,28000.0,2.89,21.5,0,0,5
2532,5380ace,2019-10-28,4400.0,6.39,18.1,0,0,3
2533,538386f,2019-10-07,3400.0,6.39,12.8,0,0,2
2534,5386063,2019-10-07,13500.0,6.39,13.3,0,0,4
2535,5390295,2019-10-02,27500.0,3.59,13.6,0,0,5
2536,53913db,2019-10-16,10800.0,5.69,27.8,0,0,4
2537,5393595,2019-10-28,17400.0,4.99,27.8,0,0,5
2538,5396c52,2019-09-25,13600.0,4.99,22.4,1,0,4
2539,53b86d2,2019-09-20,27600.0,2.89,19.9,0,0,5
2540,53c4537,2019-10-17,6600.0,5.69,13.2,0,0,3
2541,53c5494,2019-10-31,2600.0,6.39,13.6,0,0,2
2542,53cac8b,2019-10-16,15800.0,4.99,23.3,1,1,4
2543,53dcb2a,2019-10-28,25100.0,3.59,22.0,0,0,5
2544,53ed247,2019-10-17,12100.0,5.69,15.0,0,0,4
2545,53efb1b,2019-10-07,30800.0,2.89,22.0,0,0,5
2546,53f1f7a,2019-10-16,2500.0,7.09,29.0,0,0,2
2547,53f4c91,2019-10-07,55200.0,2.49,6.9,0,0,6
2548,5402681,2019-09-20,13400.0,4.99,21.8,0,0,4
2549,540cb5e,2019-10-31,5500.0,5.69,17.7,0,0,3
2550,54159d4,2019-09-25,24800.0,2.89,11.9,0,0,5
2551,542dbe7,2019-10-28,2200.0,6.39,6.6,0,0,2
2552,54308c9,2019-10-17,18600.0,3.59,18.7,0,0,5
2553,5434608,2019-10-07,7600.0,6.39,35.8,0,1,3
2554,5440bf7,2019-10-16,29100.0,2.89,9.5,0,0,5
2555,54451ce,2019-10-28,12400.0,4.99,25.0,0,0,4
2556,5457d0d,2019-10-28,10400.0,6.39,23.0,0,0,4
2557,545bc1b,2019-09-25,11000.0,4.99,17.4,0,0,4
2558,54681c6,2019-10-16,11900.0,4.99,19.4,0,0,4
2559,54724f2,2019-09-20,69000.0,1.89,10.1,1,1,7
2560,548531e,2019-10-07,27600.0,1.89,7.2,0,0,5
2561,548d878,2019-10-08,53800.0,1.89,16.6,0,0,6
2562,5495137,2019-09-10,69000.0,2.19,15.5,1,1,7
2563,5499665,2019-10-23,3700.0,6.39,15.7,0,1,2
2564,54af725,2019-09-25,20700.0,2.89,13.6,0,0,5
2565,54affd6,2019-09-23,6900.0,2.89,6.2,0,0,3
2566,54b16d5,2019-10-08,7600.0,4.99,17.7,1,0,3
2567,54bc171,2019-10-25,24800.0,2.89,15.1,0,0,5
2568,54c5cfb,2019-10-28,2800.0,6.39,9.6,0,0,2
2569,54d3b67,2019-10-28,5500.0,4.99,23.2,0,0,3
2570,54d54d1,2019-10-28,1600.0,6.39,18.0,0,0,1
2571,54de55a,2019-10-08,4000.0,6.39,17.4,1,1,3
2572,54e40e4,2019-10-15,17500.0,3.59,22.5,1,0,5
2573,54fb7ba,2019-10-11,10900.0,4.99,21.0,0,0,4
2574,551238b,2019-10-28,1200.0,6.39,22.4,0,0,1
2575,5524ce0,2019-10-31,48500.0,3.59,21.7,0,0,6
2576,5529132,2019-10-03,12400.0,6.39,17.7,1,1,4
2577,55295f2,2019-10-16,69000.0,1.89,17.9,0,0,7
2578,55299c3,2019-10-07,16600.0,3.59,19.4,0,0,5
2579,5539c44,2019-09-10,39700.0,2.89,18.3,0,0,6
2580,5542cf6,2019-10-16,8300.0,1.89,2.0,0,0,4
2581,556984a,2019-09-20,5500.0,4.99,33.2,0,0,3
2582,5572619,2019-10-07,4100.0,6.39,18.5,1,1,3
2583,55762ec,2019-10-07,2100.0,6.39,18.2,0,0,2
2584,558036a,2019-09-20,11400.0,4.99,26.1,0,0,4
2585,558146b,2019-10-21,18100.0,4.29,16.1,0,0,5
2586,5590eef,2019-10-11,1300.0,6.39,17.3,1,1,1
2587,55a0903,2019-10-16,6400.0,5.69,15.3,0,0,3
2588,55a4d1a,2019-09-25,26500.0,2.89,13.3,0,0,5
2589,55a64a6,2019-10-28,8600.0,6.39,23.7,0,0,4
2590,55adc46,2019-10-01,19700.0,3.59,29.8,0,1,5
2591,55aeaa4,2019-10-28,21000.0,4.99,27.0,0,0,5
2592,55bfb57,2019-10-21,9500.0,5.69,24.0,0,1,4
2593,55c501a,2019-10-28,5200.0,6.39,20.6,1,1,3
2594,55df886,2019-09-05,69000.0,2.19,7.6,1,1,7
2595,55e6521,2019-10-01,9000.0,4.99,15.3,0,0,4
2596,55e84f7,2019-09-20,49700.0,2.89,18.8,0,0,6
2597,55e89fb,2019-10-08,16600.0,3.59,16.3,0,0,5
2598,55f0d3b,2019-10-30,2200.0,6.39,15.6,0,0,2
2599,5608910,2019-10-07,13800.0,4.99,16.0,0,0,4
2600,5618047,2019-10-16,7900.0,4.99,22.5,0,0,3
2601,561a4de,2019-10-31,6900.0,6.39,14.1,0,0,3
2602,561bdf8,2019-09-11,2100.0,6.39,22.6,0,0,2
2603,561f8cb,2019-10-21,12700.0,6.39,21.0,0,1,4
2604,561fb17,2019-10-01,20700.0,3.59,10.6,0,0,5
2605,5621ddf,2019-09-26,3700.0,6.39,15.2,1,1,2
2606,5628ac6,2019-09-04,28000.0,2.89,19.9,0,0,5
2607,56441f6,2019-10-11,45500.0,3.59,15.0,0,0,6
2608,5657350,2019-10-11,41400.0,2.49,9.1,0,0,6
2609,56580f6,2019-10-24,41400.0,2.49,7.2,0,0,6
2610,56587b4,2019-10-16,23500.0,2.89,22.3,1,0,5
2611,56598af,2019-10-08,8100.0,6.39,14.3,0,0,4
2612,568a31b,2019-10-25,8500.0,6.39,16.5,0,0,4
2613,568c12e,2019-09-03,69000.0,2.19,5.1,0,0,7
2614,568c909,2019-10-31,4700.0,5.69,23.5,0,0,3
2615,568fe48,2019-09-30,7600.0,6.39,14.6,1,0,3
2616,56936cc,2019-09-30,22100.0,3.59,17.1,0,0,5
2617,5694f1c,2019-10-21,2500.0,6.39,19.0,0,0,2
2618,5696253,2019-10-30,12400.0,6.39,16.2,1,1,4
2619,5697f56,2019-10-08,5800.0,4.99,19.7,0,1,3
2620,56abca5,2019-09-26,4400.0,6.39,37.7,0,0,3
2621,56b8c3e,2019-09-18,41400.0,2.19,17.2,0,0,6
2622,56c6f67,2019-10-28,7300.0,6.39,21.0,0,0,3
2623,56ce874,2019-09-25,13800.0,4.99,14.5,0,0,4
2624,56d27cd,2019-10-24,3400.0,4.99,5.6,0,0,2
2625,56e2255,2019-10-17,20700.0,2.89,19.1,1,1,5
2626,56e64bd,2019-09-11,13800.0,3.59,18.7,0,0,4
2627,56e9167,2019-10-28,9000.0,6.39,21.5,0,0,4
2628,56f162b,2019-10-07,43300.0,3.59,13.2,0,0,6
2629,56fb365,2019-10-07,17800.0,3.59,21.7,0,0,5
2630,56fda06,2019-10-21,8300.0,6.39,19.8,1,0,4
2631,5703bd5,2019-10-31,15100.0,6.39,22.2,0,1,4
2632,5704d4f,2019-09-02,10800.0,4.99,25.8,0,0,4
2633,5707062,2019-10-30,9700.0,6.39,32.8,0,0,4
2634,570b909,2019-10-16,33200.0,3.59,17.0,0,0,6
2635,570f551,2019-10-28,12500.0,4.99,30.2,0,0,4
2636,570ff0d,2019-10-28,2100.0,6.39,17.1,0,0,2
2637,5711224,2019-10-25,3000.0,6.39,16.8,0,0,2
2638,57122c4,2019-09-18,26800.0,2.89,14.6,0,0,5
2639,5726795,2019-09-30,6900.0,4.99,21.8,0,0,3
2640,572da94,2019-10-08,14200.0,4.99,23.8,0,0,4
2641,5732009,2019-10-31,9200.0,6.39,21.2,0,0,4
2642,574ee61,2019-10-28,27600.0,3.59,22.1,0,0,5
2643,5752881,2019-09-04,10600.0,4.99,28.9,0,0,4
2644,575bda6,2019-10-31,34500.0,1.89,8.9,0,0,6
2645,575be50,2019-09-18,15200.0,3.59,14.4,0,0,4
2646,5774c28,2019-10-07,8100.0,6.39,13.4,0,0,4
2647,5775be8,2019-10-07,15900.0,4.99,18.6,0,0,4
2648,5792fb7,2019-10-31,13800.0,4.99,21.6,1,0,4
2649,579e1df,2019-09-25,35100.0,2.89,17.5,0,0,6
2650,57a12a1,2019-10-11,55200.0,2.49,9.5,0,0,6
2651,57a6e26,2019-10-11,8300.0,4.99,15.9,0,0,4
2652,57ad748,2019-10-31,4900.0,6.39,14.2,0,0,3
2653,57af32f,2019-10-16,10200.0,4.99,18.8,0,0,4
2654,57b2936,2019-10-07,1500.0,6.39,20.7,0,0,1
2655,57b41e1,2019-10-30,5500.0,3.59,5.2,0,0,3
2656,57b4695,2019-10-31,12300.0,4.99,24.2,0,0,4
2657,57b9776,2019-09-23,29100.0,2.89,23.6,0,0,5
2658,57c52fe,2019-10-28,6200.0,6.39,24.5,1,1,3
2659,57c9bd7,2019-10-11,3000.0,6.39,3.3,1,0,2
2660,57cbb14,2019-10-25,6300.0,6.39,20.8,0,0,3
2661,57cd6ad,2019-10-07,34400.0,3.59,14.4,0,0,6
2662,57ce932,2019-09-19,38900.0,2.19,28.7,0,1,6
2663,57d3b84,2019-10-11,1100.0,6.39,1.4,0,0,1
2664,57dab8c,2019-09-30,20700.0,3.59,17.7,0,0,5
2665,57dea5f,2019-09-25,47500.0,2.89,19.7,0,0,6
2666,57f003e,2019-10-28,13800.0,4.99,24.0,0,0,4
2667,57f2c9f,2019-10-21,4800.0,6.39,11.7,1,1,3
2668,57f9687,2019-10-28,2300.0,6.39,28.7,0,0,2
2669,57fac90,2019-09-12,14000.0,4.99,19.8,0,0,4
2670,580a553,2019-10-16,41400.0,3.59,18.7,0,0,6
2671,5819d79,2019-09-06,13800.0,1.89,2.2,0,0,4
2672,5820bd5,2019-10-08,4100.0,6.39,15.1,1,0,3
2673,5824658,2019-10-28,1600.0,6.39,18.4,0,1,1
2674,5824759,2019-10-01,1700.0,6.39,8.3,1,1,1
2675,58266c4,2019-10-29,2300.0,6.39,18.0,0,0,2
2676,5829475,2019-09-13,6600.0,4.99,16.1,0,0,3
2677,582eed9,2019-10-24,1700.0,5.69,27.6,0,0,1
2678,5853cd3,2019-10-31,5400.0,6.39,19.5,0,0,3
2679,5868f8c,2019-09-13,65500.0,1.89,20.2,0,0,7
2680,58778b9,2019-10-11,27600.0,1.89,1.8,0,0,5
2681,5882412,2019-09-03,11400.0,4.29,27.7,0,0,4
2682,58940c5,2019-09-26,1400.0,4.99,2.2,0,0,1
2683,589886c,2019-10-28,9000.0,6.39,20.9,0,0,4
2684,58a49b2,2019-10-21,27600.0,3.59,15.3,0,0,5
2685,58a9c60,2019-10-07,3500.0,6.39,16.3,0,0,2
2686,58abf88,2019-10-01,13800.0,4.99,16.6,0,0,4
2687,58b787a,2019-10-03,8000.0,6.39,17.8,0,0,4
2688,58bec00,2019-10-15,13000.0,5.69,11.9,0,1,4
2689,58c3e66,2019-10-16,55200.0,1.89,19.9,0,0,6
2690,58c813f,2019-09-18,32100.0,2.89,21.4,1,1,6
2691,58cbad9,2019-10-16,41400.0,2.49,9.0,0,0,6
2692,58ccee9,2019-10-09,41400.0,2.89,20.9,0,0,6
2693,58d26c3,2019-10-16,41400.0,2.49,12.2,0,0,6
2694,58da363,2019-10-28,39400.0,3.59,31.5,1,1,6
2695,58dd4bb,2019-09-06,6900.0,4.29,12.7,1,1,3
2696,58e3ddb,2019-10-31,13800.0,4.99,24.9,0,0,4
2697,58e4054,2019-10-28,5200.0,6.39,27.0,0,0,3
2698,58e6d53,2019-09-20,23700.0,2.89,22.6,0,0,5
2699,58ed913,2019-10-24,46400.0,2.89,17.7,0,0,6
2700,58ef8e4,2019-10-30,32500.0,3.59,31.4,0,0,6
2701,58f1894,2019-10-08,4800.0,4.99,20.7,0,0,3
2702,58f4e76,2019-10-09,9000.0,6.39,22.3,0,0,4
2703,59016f2,2019-10-30,10200.0,4.99,20.0,0,0,4
2704,5901b4b,2019-10-24,4100.0,4.99,8.7,0,0,3
2705,59121a6,2019-10-01,3000.0,6.39,14.3,0,0,2
2706,5916f52,2019-09-26,16400.0,4.99,18.8,0,0,5
2707,59231cf,2019-10-16,41400.0,2.49,13.4,0,0,6
2708,5928836,2019-09-05,17400.0,3.59,20.6,0,0,5
2709,592f451,2019-10-11,13600.0,6.39,22.1,0,0,4
2710,59323a4,2019-10-24,28600.0,3.59,13.7,0,0,5
2711,593ca77,2019-10-07,4800.0,6.39,16.6,1,0,3
2712,5947c13,2019-09-20,13800.0,2.89,6.9,0,0,4
2713,59554ff,2019-10-25,4600.0,5.69,22.1,1,1,3
2714,5958a3c,2019-10-21,3100.0,6.39,14.2,0,0,2
2715,595a524,2019-10-11,2400.0,6.39,19.6,0,0,2
2716,596466f,2019-10-28,6900.0,6.39,21.2,0,0,3
2717,5988dac,2019-10-23,4100.0,6.39,10.9,0,0,3
2718,598b64c,2019-10-30,10900.0,6.39,29.3,0,0,4
2719,598d177,2019-10-15,20700.0,2.89,15.9,0,0,5
2720,598d1e8,2019-09-25,27500.0,2.89,19.5,0,0,5
2721,598d5ff,2019-09-05,4800.0,3.59,5.1,0,0,3
2722,5992f8b,2019-09-19,12400.0,4.99,23.1,0,0,4
2723,59a4266,2019-10-21,18900.0,4.29,16.6,0,0,5
2724,59a89a3,2019-09-25,26300.0,2.89,18.5,0,0,5
2725,59aecf4,2019-09-03,69000.0,2.19,31.6,0,0,7
2726,59b29e4,2019-09-05,13800.0,4.29,22.0,0,0,4
2727,59b43ed,2019-09-05,2800.0,4.99,7.9,1,0,2
2728,59b4d68,2019-10-21,9900.0,6.39,21.3,0,1,4
2729,59c754f,2019-09-13,20700.0,2.89,19.9,1,1,5
2730,59c82e1,2019-10-10,32400.0,2.89,17.8,0,0,6
2731,59ceaf8,2019-09-17,2800.0,6.39,26.3,0,0,2
2732,59d6320,2019-10-21,8000.0,5.69,24.6,1,0,4
2733,59d74f8,2019-10-16,3400.0,5.69,12.9,0,0,2
2734,59dbfb3,2019-10-07,11400.0,6.39,14.9,1,1,4
2735,59dd04b,2019-09-03,4100.0,4.29,12.7,0,0,3
2736,59e38f6,2019-09-16,11100.0,4.29,28.4,0,0,4
2737,59e6b8a,2019-10-30,4500.0,6.39,16.6,0,0,3
2738,59f3886,2019-09-30,5700.0,6.39,15.3,0,0,3
2739,59f3aee,2019-10-23,13400.0,5.69,18.5,0,0,4
2740,59f76f4,2019-10-07,11000.0,6.39,14.5,0,0,4
2741,5a056d8,2019-09-25,19500.0,3.59,22.3,0,1,5
2742,5a0b936,2019-10-21,25400.0,3.59,13.9,0,0,5
2743,5a1fd72,2019-10-16,13800.0,6.39,16.9,0,0,4
2744,5a260f2,2019-10-28,2200.0,6.39,18.5,1,0,2
2745,5a2b619,2019-09-02,5100.0,6.39,23.3,0,0,3
2746,5a34998,2019-09-23,36600.0,2.89,14.8,0,0,6
2747,5a3694d,2019-09-03,44800.0,2.19,25.1,0,0,6
2748,5a38523,2019-10-21,23400.0,2.89,23.3,0,0,5
2749,5a3fc4c,2019-10-17,9900.0,5.69,19.1,0,0,4
2750,5a3fe50,2019-10-08,3000.0,6.39,13.4,0,0,2
2751,5a431e4,2019-10-28,3700.0,6.39,21.6,0,1,2
2752,5a47a44,2019-10-09,4100.0,6.39,6.5,1,0,3
2753,5a5709e,2019-10-28,2400.0,6.39,22.3,0,0,2
2754,5a628c1,2019-10-17,15900.0,4.99,18.2,0,0,4
2755,5a630a8,2019-09-20,4900.0,6.39,23.5,0,0,3
2756,5a6642b,2019-10-23,2100.0,4.99,4.4,0,0,2
2757,5a67322,2019-10-08,28500.0,2.89,21.0,0,0,5
2758,5a78599,2019-09-25,16500.0,4.99,31.0,1,1,5
2759,5a7aab5,2019-09-02,34500.0,2.19,17.7,1,1,6
2760,5a7bf9a,2019-10-07,25900.0,2.89,25.1,0,0,5
2761,5a80310,2019-09-04,16600.0,1.89,6.1,0,0,5
2762,5a8492f,2019-09-26,24700.0,2.89,15.7,0,0,5
2763,5a8fc03,2019-09-23,69000.0,1.89,12.2,0,0,7
2764,5a920a4,2019-09-20,2800.0,6.39,11.4,0,0,2
2765,5a95632,2019-10-02,22100.0,3.59,9.4,0,0,5
2766,5aa26c0,2019-09-25,38600.0,2.89,20.9,1,1,6
2767,5abf4cb,2019-10-10,20700.0,1.89,5.6,0,1,5
2768,5ac1b37,2019-10-02,24400.0,3.59,14.2,0,0,5
2769,5ac4bda,2019-10-09,69000.0,1.89,14.9,0,1,7
2770,5acdbb5,2019-10-28,14200.0,4.99,30.7,0,0,4
2771,5ad52af,2019-10-07,11000.0,4.29,19.6,0,0,4
2772,5ad7a38,2019-09-25,24300.0,2.89,15.6,0,0,5
2773,5adb81f,2019-09-30,25700.0,2.89,24.6,0,0,5
2774,5aee9f3,2019-10-24,28600.0,3.59,19.5,0,0,5
2775,5af0ae2,2019-10-08,16600.0,4.29,19.0,0,0,5
2776,5b07ce0,2019-10-02,15200.0,4.99,18.3,0,0,4
2777,5b108dd,2019-10-31,20700.0,4.29,18.9,0,0,5
2778,5b14a1c,2019-10-07,4800.0,4.29,6.7,0,0,3
2779,5b1bfb0,2019-10-21,1900.0,6.39,14.2,0,0,1
2780,5b1f94c,2019-10-28,6200.0,6.39,11.8,0,0,3
2781,5b28b43,2019-10-04,9000.0,6.39,18.3,0,0,4
2782,5b4e8b0,2019-09-05,27600.0,2.19,13.1,0,0,5
2783,5b5abb4,2019-10-07,55200.0,2.49,12.9,0,0,6
2784,5b67e76,2019-10-28,1400.0,6.39,10.1,0,0,1
2785,5b683ac,2019-09-25,19500.0,3.59,17.7,0,0,5
2786,5b6f13a,2019-10-21,3700.0,6.39,20.9,0,0,2
2787,5b7bc4f,2019-10-07,9200.0,6.39,12.9,0,0,4
2788,5b7c166,2019-09-25,13800.0,3.59,20.3,0,0,4
2789,5b81c2e,2019-10-28,27600.0,3.59,19.8,0,0,5
2790,5b854bf,2019-10-10,5200.0,6.39,20.5,0,0,3
2791,5b928ab,2019-10-31,20400.0,4.29,17.9,0,0,5
2792,5b96457,2019-10-16,8300.0,5.69,15.8,1,1,4
2793,5b97c72,2019-09-26,26700.0,2.89,17.1,0,0,5
2794,5badb4e,2019-10-30,3000.0,6.39,20.1,0,0,2
2795,5bb5b44,2019-10-28,2600.0,6.39,13.0,0,1,2
2796,5bc9b30,2019-10-28,4100.0,6.39,19.3,0,0,3
2797,5bd7a40,2019-10-30,10200.0,6.39,18.9,0,1,4
2798,5bdaa9f,2019-10-17,34900.0,3.59,25.9,0,0,6
2799,5bdb580,2019-10-28,5200.0,6.39,15.6,0,0,3
2800,5bdfc1a,2019-09-03,27600.0,2.89,21.7,0,0,5
2801,5be125d,2019-10-31,7300.0,6.39,21.4,0,0,3
2802,5c04c93,2019-09-02,69000.0,2.19,12.8,0,0,7
2803,5c06bfb,2019-10-28,26200.0,2.89,25.0,0,0,5
2804,5c0809e,2019-09-10,27600.0,2.19,16.4,0,0,5
2805,5c0caed,2019-10-25,11000.0,6.39,15.9,0,0,4
2806,5c16906,2019-10-25,42600.0,2.89,19.3,0,0,6
2807,5c17c48,2019-10-21,29900.0,2.89,14.6,0,0,5
2808,5c19be5,2019-10-16,16200.0,6.39,15.9,1,1,5
2809,5c22730,2019-10-31,5600.0,6.39,19.1,0,0,3
2810,5c3034c,2019-10-08,20700.0,3.59,20.4,0,0,5
2811,5c34114,2019-09-26,34900.0,2.89,22.9,0,0,6
2812,5c3bed2,2019-09-25,9400.0,4.99,32.8,0,0,4
2813,5c475da,2019-09-25,21000.0,3.59,18.2,0,0,5
2814,5c4e924,2019-10-07,5800.0,6.39,14.4,0,0,3
2815,5c5a437,2019-10-07,4100.0,4.99,12.1,1,1,3
2816,5c5cc29,2019-10-16,5800.0,4.99,25.3,0,0,3
2817,5c5d2cf,2019-10-15,13300.0,4.29,21.2,0,0,4
2818,5c6156e,2019-10-28,9200.0,6.39,16.5,0,0,4
2819,5c66fba,2019-09-26,69000.0,1.89,24.5,0,0,7
2820,5c683d5,2019-10-10,6500.0,6.39,13.7,0,0,3
2821,5c747fe,2019-10-30,10500.0,6.39,13.4,0,0,4
2822,5c7e622,2019-10-17,17900.0,4.29,14.8,0,0,5
2823,5c80af7,2019-10-07,2200.0,6.39,11.8,1,1,2
2824,5c847fe,2019-10-08,5800.0,6.39,14.6,0,1,3
2825,5c9143b,2019-10-24,10000.0,6.39,19.9,0,1,4
2826,5c9a494,2019-10-30,7600.0,6.39,19.0,0,0,3
2827,5c9e096,2019-09-25,1300.0,6.39,17.2,0,0,1
2828,5ca175f,2019-09-26,10700.0,4.99,19.4,0,0,4
2829,5ca547f,2019-10-16,27600.0,3.59,15.0,1,1,5
2830,5ca76e8,2019-10-30,3400.0,6.39,26.5,1,1,2
2831,5caa8c7,2019-10-17,2600.0,6.39,4.2,1,1,2
2832,5cb8ff1,2019-10-07,16600.0,3.59,21.7,0,0,5
2833,5ccb6fc,2019-09-26,43700.0,2.89,16.0,0,0,6
2834,5cd4e47,2019-10-03,69000.0,1.89,6.5,0,0,7
2835,5cd85e9,2019-10-23,2800.0,4.99,9.9,0,0,2
2836,5ceee3c,2019-09-18,13500.0,4.29,29.3,0,0,4
2837,5cf0a1f,2019-10-25,27600.0,3.59,19.5,0,0,5
2838,5cfe776,2019-09-25,13800.0,2.89,13.5,0,0,4
2839,5d14414,2019-10-07,17100.0,4.29,11.4,0,0,5
2840,5d1697d,2019-10-17,20700.0,4.29,17.0,0,0,5
2841,5d3773a,2019-10-07,5500.0,4.99,18.6,0,0,3
2842,5d3d19b,2019-10-08,6900.0,6.39,12.3,0,0,3
2843,5d40528,2019-09-02,16600.0,3.59,30.0,0,0,5
2844,5d4108b,2019-10-08,28000.0,2.89,23.8,0,0,5
2845,5d43d99,2019-10-08,13800.0,6.39,16.9,1,0,4
2846,5d45f1a,2019-10-28,41400.0,3.59,28.3,0,0,6
2847,5d4a1b3,2019-10-21,13800.0,2.19,2.0,0,0,4
2848,5d545fd,2019-09-13,5500.0,4.99,25.3,0,0,3
