,client_id,mes,tpv,margem_tpv,data_de_desembolso
17097,366c2fa,2018-10-31,36254.23,341.83,2019-10-28
17102,366c2fa,2019-03-31,29229.96,173.11,2019-10-28
17118,366ed2c,2019-08-31,5864.83,191.95,2019-09-06
17117,366ed2c,2019-07-31,19271.05,650.08,2019-09-06
17116,366ed2c,2019-06-30,21544.26,288.49,2019-09-06
17115,366ed2c,2019-05-31,15178.0,131.73,2019-09-06
17114,366ed2c,2019-04-30,12982.48,109.65,2019-09-06
17113,366ed2c,2019-03-31,17334.06,148.07,2019-09-06
17111,366ed2c,2019-01-31,20075.12,176.21,2019-09-06
17110,366ed2c,2018-12-31,19188.47,165.58,2019-09-06
17109,366ed2c,2018-11-30,6249.78,66.76,2019-09-06
17112,366ed2c,2019-02-28,18816.61,162.62,2019-09-06
17125,36784b1,2019-07-31,26855.22,387.22,2019-10-11
17127,36784b1,2019-09-30,18451.83,226.24,2019-10-11
17126,36784b1,2019-08-31,29252.14,371.25,2019-10-11
17124,36784b1,2019-06-30,17430.67,186.4,2019-10-11
17119,36784b1,2019-01-31,707.31,6.58,2019-10-11
17122,36784b1,2019-04-30,17772.79,231.89,2019-10-11
17121,36784b1,2019-03-31,22039.19,321.07,2019-10-11
17120,36784b1,2019-02-28,10412.51,139.22,2019-10-11
17123,36784b1,2019-05-31,15360.68,216.28,2019-10-11
17128,367b3cd,2019-04-30,579.42,9.24,2019-10-28
17129,367b3cd,2019-05-31,8929.57,120.85,2019-10-28
17130,367b3cd,2019-06-30,5134.74,70.81,2019-10-28
17131,367b3cd,2019-07-31,8525.68,116.36,2019-10-28
17132,367b3cd,2019-08-31,8269.53,112.32,2019-10-28
17133,367b3cd,2019-09-30,9766.96,99.94,2019-10-28
17139,367c266,2019-09-30,14116.45,111.42,2019-10-31
17138,367c266,2019-08-31,11662.77,102.16,2019-10-31
17137,367c266,2019-07-31,13760.67,129.64,2019-10-31
17136,367c266,2019-06-30,11965.02,87.53,2019-10-31
17135,367c266,2019-05-31,9495.71,78.16,2019-10-31
17134,367c266,2019-04-30,333.21,2.93,2019-10-31
17140,367d1bd,2019-04-30,1596.71,21.36,2019-10-31
17141,367d1bd,2019-05-31,10242.04,189.86,2019-10-31
17142,367d1bd,2019-06-30,5626.47,77.61,2019-10-31
17143,367d1bd,2019-07-31,5334.07,77.51,2019-10-31
17144,367d1bd,2019-08-31,5166.73,71.56,2019-10-31
17145,367d1bd,2019-09-30,4888.28,69.57,2019-10-31
17154,367dc07,2019-08-31,13406.44,201.76,2019-09-26
17153,367dc07,2019-07-31,13127.17,193.62,2019-09-26
17152,367dc07,2019-06-30,11058.52,168.87,2019-09-26
17151,367dc07,2019-05-31,12400.96,192.97,2019-09-26
17146,367dc07,2018-12-31,8563.63,132.15,2019-09-26
17149,367dc07,2019-03-31,10369.29,156.32,2019-09-26
17148,367dc07,2019-02-28,10083.82,164.22,2019-09-26
17147,367dc07,2019-01-31,12049.98,190.77,2019-09-26
17150,367dc07,2019-04-30,12131.35,182.67,2019-09-26
17166,3685267,2019-09-30,27937.65,487.21,2019-10-02
17165,3685267,2019-08-31,50045.44,864.15,2019-10-02
17164,3685267,2019-07-31,26704.74,465.2,2019-10-02
17163,3685267,2019-06-30,15403.14,269.93,2019-10-02
17162,3685267,2019-05-31,31992.59,554.72,2019-10-02
17161,3685267,2019-04-30,26901.9,452.01,2019-10-02
17160,3685267,2019-03-31,40469.37,685.88,2019-10-02
17158,3685267,2019-01-31,33151.55,517.38,2019-10-02
17157,3685267,2018-12-31,25332.38,414.79,2019-10-02
17156,3685267,2018-11-30,29920.57,502.37,2019-10-02
17155,3685267,2018-10-31,25395.25,427.9,2019-10-02
17159,3685267,2019-02-28,29824.92,485.97,2019-10-02
17172,3686277,2019-08-31,10220.76,93.95,2019-10-28
17173,3686277,2019-09-30,15167.14,153.61,2019-10-28
17171,3686277,2019-07-31,13524.41,125.83,2019-10-28
17167,3686277,2019-03-31,0.87,0.0,2019-10-28
17169,3686277,2019-05-31,14614.07,126.21,2019-10-28
17170,3686277,2019-06-30,7548.9,67.09,2019-10-28
17168,3686277,2019-04-30,957.0,7.56,2019-10-28
17174,368997f,2018-10-31,18606.33,244.11,2019-10-30
17175,368997f,2018-11-30,15898.48,238.98,2019-10-30
17176,368997f,2018-12-31,16135.3,209.51,2019-10-30
17177,368997f,2019-01-31,18132.76,231.92,2019-10-30
17178,368997f,2019-02-28,12013.6,164.21,2019-10-30
17180,368997f,2019-04-30,14155.25,110.43,2019-10-30
17181,368997f,2019-05-31,12389.38,99.72,2019-10-30
17182,368997f,2019-06-30,13338.52,108.38,2019-10-30
17183,368997f,2019-07-31,11491.83,90.7,2019-10-30
17184,368997f,2019-08-31,12294.54,90.17,2019-10-30
17185,368997f,2019-09-30,15338.78,119.39,2019-10-30
17179,368997f,2019-03-31,13277.63,132.25,2019-10-30
17193,368fc53,2019-09-30,5867.98,70.67,2019-10-21
17191,368fc53,2019-07-31,3737.26,46.7,2019-10-21
17192,368fc53,2019-08-31,2893.1,31.19,2019-10-21
17190,368fc53,2019-06-30,3451.99,35.79,2019-10-21
17188,368fc53,2019-04-30,3353.76,44.44,2019-10-21
17187,368fc53,2019-03-31,3559.43,44.15,2019-10-21
17186,368fc53,2019-02-28,2508.82,32.63,2019-10-21
17189,368fc53,2019-05-31,4993.63,44.89,2019-10-21
17204,3691807,2019-09-30,76089.24,598.74,2019-10-16
17203,3691807,2019-08-31,46004.9,497.38,2019-10-16
17202,3691807,2019-07-31,62501.67,987.94,2019-10-16
17201,3691807,2019-06-30,41883.58,668.2,2019-10-16
17199,3691807,2019-04-30,29032.77,444.96,2019-10-16
17200,3691807,2019-05-31,71261.48,1103.31,2019-10-16
17197,3691807,2019-02-28,49944.61,749.59,2019-10-16
17196,3691807,2019-01-31,49282.89,755.04,2019-10-16
17195,3691807,2018-12-31,90245.54,1300.47,2019-10-16
17194,3691807,2018-11-30,56430.81,899.1,2019-10-16
17198,3691807,2019-03-31,39350.27,612.79,2019-10-16
17212,3695155,2019-04-30,30817.1,377.23,2019-09-23
17216,3695155,2019-08-31,61295.85,698.2,2019-09-23
17215,3695155,2019-07-31,62497.76,736.51,2019-09-23
17214,3695155,2019-06-30,49601.99,574.23,2019-09-23
17213,3695155,2019-05-31,68524.65,799.18,2019-09-23
17211,3695155,2019-03-31,29273.27,349.92,2019-09-23
17207,3695155,2018-11-30,42223.68,701.79,2019-09-23
17209,3695155,2019-01-31,24468.94,365.02,2019-09-23
17208,3695155,2018-12-31,52492.76,860.19,2019-09-23
17210,3695155,2019-02-28,37631.42,417.03,2019-09-23
17206,3695155,2018-10-31,42066.98,717.74,2019-09-23
17205,3695155,2018-09-30,38829.51,608.3,2019-09-23
17228,3697eea,2019-09-30,8168.43,117.01,2019-10-29
17227,3697eea,2019-08-31,16158.51,259.51,2019-10-29
17226,3697eea,2019-07-31,12725.49,214.4,2019-10-29
17225,3697eea,2019-06-30,23461.29,391.23,2019-10-29
17224,3697eea,2019-05-31,15096.24,255.38,2019-10-29
17223,3697eea,2019-04-30,13688.58,248.2,2019-10-29
17221,3697eea,2019-02-28,12886.44,230.21,2019-10-29
17220,3697eea,2019-01-31,14020.92,208.3,2019-10-29
17219,3697eea,2018-12-31,14603.82,272.73,2019-10-29
17218,3697eea,2018-11-30,20672.94,390.07,2019-10-29
17217,3697eea,2018-10-31,15229.35,294.3,2019-10-29
17222,3697eea,2019-03-31,12179.13,224.22,2019-10-29
17236,36a0e04,2019-05-31,51598.53,415.97,2019-10-08
17239,36a0e04,2019-08-31,31329.79,333.31,2019-10-08
17238,36a0e04,2019-07-31,44748.94,360.23,2019-10-08
17237,36a0e04,2019-06-30,43920.81,481.66,2019-10-08
17240,36a0e04,2019-09-30,19040.66,254.39,2019-10-08
17235,36a0e04,2019-04-30,29925.61,265.09,2019-10-08
17232,36a0e04,2019-01-31,21054.7,175.9,2019-10-08
17233,36a0e04,2019-02-28,29860.84,212.65,2019-10-08
17231,36a0e04,2018-12-31,20345.24,176.11,2019-10-08
17230,36a0e04,2018-11-30,27123.18,224.4,2019-10-08
17229,36a0e04,2018-10-31,50734.53,507.11,2019-10-08
17234,36a0e04,2019-03-31,17466.86,148.13,2019-10-08
17248,36a13ad,2019-09-30,6045.63,55.89,2019-10-09
17247,36a13ad,2019-08-31,6118.54,46.61,2019-10-09
17246,36a13ad,2019-07-31,5536.69,61.94,2019-10-09
17245,36a13ad,2019-06-30,6790.35,45.97,2019-10-09
17244,36a13ad,2019-05-31,5277.42,41.44,2019-10-09
17242,36a13ad,2019-03-31,3737.52,34.07,2019-10-09
17241,36a13ad,2019-02-28,1000.5,14.99,2019-10-09
17243,36a13ad,2019-04-30,1509.45,14.88,2019-10-09
17257,36a2123,2019-08-31,6801.66,104.16,2019-09-20
17256,36a2123,2019-07-31,6049.11,98.52,2019-09-20
17255,36a2123,2019-06-30,4212.54,58.53,2019-09-20
17254,36a2123,2019-05-31,10254.69,161.83,2019-09-20
17251,36a2123,2019-02-28,4991.19,65.33,2019-09-20
17252,36a2123,2019-03-31,5452.29,89.61,2019-09-20
17249,36a2123,2018-12-31,243.6,4.52,2019-09-20
17253,36a2123,2019-04-30,3607.02,51.13,2019-09-20
17250,36a2123,2019-01-31,6466.71,112.97,2019-09-20
17258,36a2e52,2018-11-30,83088.9,987.75,2019-10-28
17259,36a2e52,2018-12-31,299466.01,2681.79,2019-10-28
17260,36a2e52,2019-01-31,312659.47,1827.0,2019-10-28
17261,36a2e52,2019-02-28,89250.79,433.4,2019-10-28
17262,36a2e52,2019-03-31,239714.73,782.79,2019-10-28
17264,36a2e52,2019-05-31,195766.11,598.07,2019-10-28
17265,36a2e52,2019-06-30,219217.5,461.73,2019-10-28
17266,36a2e52,2019-07-31,320988.29,637.24,2019-10-28
17267,36a2e52,2019-08-31,181909.65,365.47,2019-10-28
17268,36a2e52,2019-09-30,208351.74,381.79,2019-10-28
17263,36a2e52,2019-04-30,268652.15,936.73,2019-10-28
17276,36a6963,2019-09-30,9439.15,85.25,2019-10-28
17273,36a6963,2019-06-30,9150.92,145.64,2019-10-28
17275,36a6963,2019-08-31,7630.03,114.15,2019-10-28
17274,36a6963,2019-07-31,7120.68,110.67,2019-10-28
17272,36a6963,2019-05-31,6979.05,115.21,2019-10-28
17270,36a6963,2019-03-31,7249.71,125.98,2019-10-28
17269,36a6963,2019-02-28,5121.04,86.5,2019-10-28
17271,36a6963,2019-04-30,7677.53,125.2,2019-10-28
17288,36abcf3,2019-09-30,25843.24,204.78,2019-10-16
17287,36abcf3,2019-08-31,42547.22,334.9,2019-10-16
17286,36abcf3,2019-07-31,43224.03,360.6,2019-10-16
17285,36abcf3,2019-06-30,49218.01,413.61,2019-10-16
17284,36abcf3,2019-05-31,30715.18,244.19,2019-10-16
17283,36abcf3,2019-04-30,27608.43,226.54,2019-10-16
17282,36abcf3,2019-03-31,24086.71,180.54,2019-10-16
17280,36abcf3,2019-01-31,19776.82,151.24,2019-10-16
17279,36abcf3,2018-12-31,133480.54,1047.45,2019-10-16
17278,36abcf3,2018-11-30,49114.01,403.64,2019-10-16
17277,36abcf3,2018-10-31,31460.03,272.44,2019-10-16
17281,36abcf3,2019-02-28,28994.46,212.65,2019-10-16
17294,36b017c,2019-08-31,3851.27,23.33,2019-10-23
17295,36b017c,2019-09-30,3227.84,21.6,2019-10-23
17293,36b017c,2019-07-31,6809.73,52.38,2019-10-23
17290,36b017c,2019-04-30,6791.23,46.66,2019-10-23
17291,36b017c,2019-05-31,6436.3,56.41,2019-10-23
17292,36b017c,2019-06-30,4541.3,33.26,2019-10-23
17289,36b017c,2019-03-31,849.69,6.01,2019-10-23
17296,36c3465,2019-03-31,5167.07,39.46,2019-10-16
17297,36c3465,2019-04-30,17480.41,136.63,2019-10-16
17298,36c3465,2019-05-31,15723.19,124.46,2019-10-16
17299,36c3465,2019-06-30,14437.4,115.21,2019-10-16
17300,36c3465,2019-07-31,14019.0,132.73,2019-10-16
17301,36c3465,2019-08-31,13333.11,124.25,2019-10-16
17302,36c3465,2019-09-30,681.7,6.88,2019-10-16
17312,36c4300,2019-09-30,7539.03,56.48,2019-10-28
17310,36c4300,2019-07-31,18613.61,226.24,2019-10-28
17309,36c4300,2019-06-30,20702.96,279.1,2019-10-28
17308,36c4300,2019-05-31,6383.47,70.51,2019-10-28
17311,36c4300,2019-08-31,14854.69,115.85,2019-10-28
17306,36c4300,2019-01-31,2320.19,37.47,2019-10-28
17305,36c4300,2018-12-31,11092.47,159.01,2019-10-28
17304,36c4300,2018-11-30,12235.75,178.15,2019-10-28
17303,36c4300,2018-10-31,7818.61,100.29,2019-10-28
17307,36c4300,2019-04-30,6779.52,79.02,2019-10-28
17324,36d40d8,2019-08-31,32478.84,354.19,2019-09-23
17323,36d40d8,2019-07-31,32422.29,343.43,2019-09-23
17322,36d40d8,2019-06-30,21160.13,221.28,2019-09-23
17321,36d40d8,2019-05-31,28844.24,288.85,2019-09-23
17320,36d40d8,2019-04-30,24694.08,260.16,2019-09-23
17319,36d40d8,2019-03-31,29029.29,282.83,2019-09-23
17318,36d40d8,2019-02-28,24255.59,256.32,2019-09-23
17316,36d40d8,2018-12-31,29470.38,289.01,2019-09-23
17315,36d40d8,2018-11-30,22841.83,249.14,2019-09-23
17314,36d40d8,2018-10-31,27499.83,304.68,2019-09-23
17313,36d40d8,2018-09-30,24219.93,230.68,2019-09-23
17317,36d40d8,2019-01-31,28822.23,282.85,2019-09-23
17331,36d58d8,2019-04-30,21805.3,125.02,2019-09-03
17334,36d58d8,2019-07-31,17121.6,79.0,2019-09-03
17333,36d58d8,2019-06-30,14054.5,65.57,2019-09-03
17332,36d58d8,2019-05-31,19299.56,101.68,2019-09-03
17330,36d58d8,2019-03-31,14709.0,60.21,2019-09-03
17335,36d58d8,2019-08-31,18044.77,85.12,2019-09-03
17328,36d58d8,2019-01-31,14620.75,136.43,2019-09-03
17325,36d58d8,2018-10-31,19744.78,239.61,2019-09-03
17329,36d58d8,2019-02-28,10381.44,40.3,2019-09-03
17327,36d58d8,2018-12-31,32896.63,387.32,2019-09-03
17326,36d58d8,2018-11-30,24927.39,316.88,2019-09-03
17347,36dbd3d,2019-08-31,15739.26,0.0,2019-09-13
17346,36dbd3d,2019-07-31,15969.72,114.05,2019-09-13
17345,36dbd3d,2019-06-30,23563.95,189.97,2019-09-13
17344,36dbd3d,2019-05-31,30286.0,246.16,2019-09-13
17342,36dbd3d,2019-03-31,17445.72,100.98,2019-09-13
17343,36dbd3d,2019-04-30,22702.65,142.25,2019-09-13
17340,36dbd3d,2019-01-31,25131.69,146.22,2019-09-13
17339,36dbd3d,2018-12-31,111868.08,643.83,2019-09-13
17338,36dbd3d,2018-11-30,28609.95,175.29,2019-09-13
17337,36dbd3d,2018-10-31,26688.77,182.32,2019-09-13
17336,36dbd3d,2018-09-30,18579.72,108.45,2019-09-13
17341,36dbd3d,2019-02-28,22822.71,137.89,2019-09-13
17359,36ee944,2019-09-30,55326.28,647.94,2019-10-28
17358,36ee944,2019-08-31,41478.86,541.44,2019-10-28
17357,36ee944,2019-07-31,56633.16,768.46,2019-10-28
17356,36ee944,2019-06-30,53366.58,733.11,2019-10-28
17355,36ee944,2019-05-31,38473.0,525.59,2019-10-28
17354,36ee944,2019-04-30,26120.66,344.35,2019-10-28
17352,36ee944,2019-02-28,41001.09,548.34,2019-10-28
17351,36ee944,2019-01-31,51921.82,691.82,2019-10-28
17350,36ee944,2018-12-31,61310.5,816.34,2019-10-28
17349,36ee944,2018-11-30,52958.26,736.42,2019-10-28
17348,36ee944,2018-10-31,53872.14,742.26,2019-10-28
17353,36ee944,2019-03-31,36985.97,502.4,2019-10-28
17371,36f04ff,2019-08-31,4235.16,84.64,2019-09-23
17370,36f04ff,2019-07-31,10031.97,180.95,2019-09-23
17369,36f04ff,2019-06-30,6846.9,132.07,2019-09-23
17368,36f04ff,2019-05-31,5854.23,113.76,2019-09-23
17367,36f04ff,2019-04-30,6017.79,124.68,2019-09-23
17366,36f04ff,2019-03-31,4976.4,83.96,2019-09-23
17365,36f04ff,2019-02-28,6761.65,139.51,2019-09-23
17363,36f04ff,2018-12-31,2797.83,52.06,2019-09-23
17362,36f04ff,2018-11-30,2385.53,40.95,2019-09-23
17361,36f04ff,2018-10-31,2750.94,54.4,2019-09-23
17360,36f04ff,2018-09-30,5454.91,97.56,2019-09-23
17364,36f04ff,2019-01-31,3769.71,70.01,2019-09-23
17379,36f65d5,2019-05-31,23331.97,163.52,2019-10-09
17382,36f65d5,2019-08-31,17807.68,94.42,2019-10-09
17381,36f65d5,2019-07-31,18114.7,106.56,2019-10-09
17380,36f65d5,2019-06-30,8712.96,54.84,2019-10-09
17383,36f65d5,2019-09-30,11173.41,64.21,2019-10-09
17378,36f65d5,2019-04-30,17616.11,100.4,2019-10-09
17375,36f65d5,2019-01-31,12042.1,55.6,2019-10-09
17376,36f65d5,2019-02-28,9560.08,49.99,2019-10-09
17372,36f65d5,2018-10-31,3615.81,23.98,2019-10-09
17377,36f65d5,2019-03-31,15983.81,88.78,2019-10-09
17374,36f65d5,2018-12-31,20063.59,108.89,2019-10-09
17373,36f65d5,2018-11-30,12853.82,89.96,2019-10-09
17384,36fa09d,2019-03-31,3189.47,31.3,2019-10-16
17385,36fa09d,2019-04-30,7352.15,70.96,2019-10-16
17386,36fa09d,2019-05-31,7142.78,66.68,2019-10-16
17387,36fa09d,2019-06-30,8058.1,70.32,2019-10-16
17388,36fa09d,2019-07-31,7388.42,69.59,2019-10-16
17389,36fa09d,2019-08-31,6019.85,55.02,2019-10-16
17390,36fa09d,2019-09-30,5694.95,54.53,2019-10-16
17402,36febac,2019-08-31,30700.3,440.59,2019-09-26
17401,36febac,2019-07-31,57185.34,802.9,2019-09-26
17399,36febac,2019-05-31,15520.64,210.29,2019-09-26
17397,36febac,2019-03-31,11883.39,126.98,2019-09-26
17396,36febac,2019-02-28,8222.8,87.29,2019-09-26
17400,36febac,2019-06-30,47808.82,668.69,2019-09-26
17394,36febac,2018-12-31,24540.96,266.22,2019-09-26
17395,36febac,2019-01-31,8318.29,92.47,2019-09-26
17391,36febac,2018-09-30,17370.63,143.63,2019-09-26
17398,36febac,2019-04-30,9807.29,111.21,2019-09-26
17393,36febac,2018-11-30,18940.34,206.55,2019-09-26
17392,36febac,2018-10-31,15840.81,179.68,2019-09-26
17414,371ddec,2019-08-31,6961.04,97.7,2019-09-02
17413,371ddec,2019-07-31,4062.4,55.4,2019-09-02
17412,371ddec,2019-06-30,4535.01,58.33,2019-09-02
17411,371ddec,2019-05-31,5351.78,82.53,2019-09-02
17410,371ddec,2019-04-30,3851.79,57.89,2019-09-02
17409,371ddec,2019-03-31,4018.79,56.97,2019-09-02
17406,371ddec,2018-12-31,9266.18,138.02,2019-09-02
17405,371ddec,2018-11-30,3893.94,54.7,2019-09-02
17404,371ddec,2018-10-31,4053.55,62.2,2019-09-02
17403,371ddec,2018-09-30,3064.62,39.93,2019-09-02
17408,371ddec,2019-02-28,4446.34,64.7,2019-09-02
17407,371ddec,2019-01-31,4486.96,63.87,2019-09-02
17419,3721360,2019-06-30,10275.57,260.61,2019-10-07
17422,3721360,2019-09-30,11158.79,202.55,2019-10-07
17421,3721360,2019-08-31,12620.48,296.35,2019-10-07
17420,3721360,2019-07-31,12315.72,306.98,2019-10-07
17418,3721360,2019-05-31,9361.2,225.5,2019-10-07
17416,3721360,2019-03-31,10571.8,264.08,2019-10-07
17417,3721360,2019-04-30,8807.01,207.97,2019-10-07
17415,3721360,2019-02-28,5414.18,132.9,2019-10-07
17423,3722375,2018-09-30,825.63,13.66,2019-09-25
17424,3722375,2018-10-31,8056.16,124.12,2019-09-25
17425,3722375,2018-11-30,8915.14,139.41,2019-09-25
17426,3722375,2018-12-31,9793.16,141.79,2019-09-25
17427,3722375,2019-01-31,6288.19,90.51,2019-09-25
17429,3722375,2019-03-31,6266.18,88.7,2019-09-25
17430,3722375,2019-04-30,7286.07,110.28,2019-09-25
17431,3722375,2019-05-31,8668.66,125.99,2019-09-25
17432,3722375,2019-06-30,4731.06,62.39,2019-09-25
17433,3722375,2019-07-31,878.87,17.81,2019-09-25
17434,3722375,2019-08-31,1535.72,24.66,2019-09-25
17428,3722375,2019-02-28,6637.23,93.26,2019-09-25
17441,3725785,2019-09-30,24150.07,242.44,2019-10-16
17439,3725785,2019-07-31,30734.92,358.36,2019-10-16
17440,3725785,2019-08-31,28020.96,290.92,2019-10-16
17438,3725785,2019-06-30,22929.55,254.68,2019-10-16
17436,3725785,2019-04-30,22061.46,236.43,2019-10-16
17435,3725785,2019-03-31,2014.92,25.59,2019-10-16
17437,3725785,2019-05-31,30957.64,375.98,2019-10-16
17453,3727d61,2019-08-31,31497.92,198.4,2019-09-25
17452,3727d61,2019-07-31,48711.74,202.89,2019-09-25
17451,3727d61,2019-06-30,38132.1,391.25,2019-09-25
17450,3727d61,2019-05-31,42095.91,421.18,2019-09-25
17449,3727d61,2019-04-30,31852.44,338.6,2019-09-25
17448,3727d61,2019-03-31,24376.96,259.54,2019-09-25
17446,3727d61,2019-01-31,42526.47,430.83,2019-09-25
17445,3727d61,2018-12-31,40542.32,414.55,2019-09-25
17444,3727d61,2018-11-30,34347.6,385.43,2019-09-25
17443,3727d61,2018-10-31,33244.88,352.88,2019-09-25
17442,3727d61,2018-09-30,28600.82,265.55,2019-09-25
17447,3727d61,2019-02-28,31075.79,296.45,2019-09-25
17460,372e1de,2019-05-31,2961.26,37.64,2019-09-18
17463,372e1de,2019-08-31,3757.96,45.65,2019-09-18
17461,372e1de,2019-06-30,2781.39,31.09,2019-09-18
17459,372e1de,2019-04-30,960.92,13.61,2019-09-18
17462,372e1de,2019-07-31,2570.28,40.58,2019-09-18
17457,372e1de,2019-02-28,4715.4,75.4,2019-09-18
17456,372e1de,2019-01-31,3252.93,48.13,2019-09-18
17455,372e1de,2018-12-31,1431.58,24.42,2019-09-18
17454,372e1de,2018-11-30,609.87,11.7,2019-09-18
17458,372e1de,2019-03-31,1574.26,24.77,2019-09-18
17474,373886b,2019-08-31,42754.21,173.7,2019-09-10
17473,373886b,2019-07-31,44473.5,204.88,2019-09-10
17472,373886b,2019-06-30,43906.56,200.63,2019-09-10
17471,373886b,2019-05-31,50322.11,223.96,2019-09-10
17470,373886b,2019-04-30,46044.34,201.27,2019-09-10
17469,373886b,2019-03-31,49644.51,316.99,2019-09-10
17468,373886b,2019-02-28,42422.25,269.9,2019-09-10
17467,373886b,2019-01-31,53372.71,344.54,2019-09-10
17466,373886b,2018-12-31,58160.73,362.31,2019-09-10
17465,373886b,2018-11-30,39565.35,260.28,2019-09-10
17464,373886b,2018-10-31,32440.34,214.03,2019-09-10
17486,373a3f3,2019-08-31,32638.49,323.83,2019-09-19
17485,373a3f3,2019-07-31,28236.89,300.86,2019-09-19
17484,373a3f3,2019-06-30,25713.28,262.51,2019-09-19
17483,373a3f3,2019-05-31,28911.93,297.77,2019-09-19
17482,373a3f3,2019-04-30,40449.16,389.59,2019-09-19
17481,373a3f3,2019-03-31,33893.11,315.96,2019-09-19
17479,373a3f3,2019-01-31,30204.57,300.85,2019-09-19
17478,373a3f3,2018-12-31,36886.16,385.54,2019-09-19
17477,373a3f3,2018-11-30,36045.84,374.41,2019-09-19
17476,373a3f3,2018-10-31,36805.44,432.5,2019-09-19
17475,373a3f3,2018-09-30,47894.11,530.09,2019-09-19
17480,373a3f3,2019-02-28,22902.23,235.9,2019-09-19
17491,373e61e,2019-05-31,1619.39,25.8,2019-10-15
17487,373e61e,2019-01-31,1372.73,24.33,2019-10-15
17488,373e61e,2019-02-28,1964.9,32.17,2019-10-15
17489,373e61e,2019-03-31,1806.34,25.95,2019-10-15
17490,373e61e,2019-04-30,1669.88,26.16,2019-10-15
17492,373e61e,2019-06-30,1946.73,31.35,2019-10-15
17493,373e61e,2019-07-31,2589.09,55.23,2019-10-15
17494,373e61e,2019-08-31,3184.02,56.89,2019-10-15
17495,373e61e,2019-09-30,2328.16,45.67,2019-10-15
17504,3746d2b,2019-06-30,104318.9,659.46,2019-09-25
17503,3746d2b,2019-05-31,103166.21,669.15,2019-09-25
17506,3746d2b,2019-08-31,72457.47,462.84,2019-09-25
17505,3746d2b,2019-07-31,88935.0,561.58,2019-09-25
17501,3746d2b,2019-03-31,78812.25,479.67,2019-09-25
17502,3746d2b,2019-04-30,87884.37,537.34,2019-09-25
17500,3746d2b,2019-02-28,51732.5,299.78,2019-09-25
17499,3746d2b,2019-01-31,59143.64,349.54,2019-09-25
17498,3746d2b,2018-12-31,88573.66,558.69,2019-09-25
17497,3746d2b,2018-11-30,61487.68,693.54,2019-09-25
17496,3746d2b,2018-10-31,23619.84,259.99,2019-09-25
17518,374997f,2019-08-31,102552.49,287.44,2019-09-20
17517,374997f,2019-07-31,116717.07,301.72,2019-09-20
17516,374997f,2019-06-30,111975.01,280.73,2019-09-20
17515,374997f,2019-05-31,116757.23,328.91,2019-09-20
17514,374997f,2019-04-30,92449.06,254.23,2019-09-20
17513,374997f,2019-03-31,123506.25,361.53,2019-09-20
17511,374997f,2019-01-31,101440.3,285.72,2019-09-20
17510,374997f,2018-12-31,178585.33,542.16,2019-09-20
17509,374997f,2018-11-30,137106.4,389.93,2019-09-20
17508,374997f,2018-10-31,119835.39,471.27,2019-09-20
17507,374997f,2018-09-30,81490.24,220.94,2019-09-20
17512,374997f,2019-02-28,90865.35,222.72,2019-09-20
17526,376148f,2019-05-31,2828.28,29.23,2019-10-28
17530,376148f,2019-09-30,7332.36,72.5,2019-10-28
17529,376148f,2019-08-31,7261.02,83.6,2019-10-28
17528,376148f,2019-07-31,6926.07,68.57,2019-10-28
17527,376148f,2019-06-30,6694.65,68.13,2019-10-28
17524,376148f,2019-03-31,1524.24,10.54,2019-10-28
17522,376148f,2019-01-31,7633.6,71.04,2019-10-28
17523,376148f,2019-02-28,3950.24,39.2,2019-10-28
17521,376148f,2018-12-31,15146.7,140.56,2019-10-28
17520,376148f,2018-11-30,9884.07,94.32,2019-10-28
17519,376148f,2018-10-31,7897.42,77.72,2019-10-28
17525,376148f,2019-04-30,2531.26,21.18,2019-10-28
17541,3762748,2019-07-31,21974.46,226.1,2019-09-25
17540,3762748,2019-06-30,19257.45,213.05,2019-09-25
17539,3762748,2019-05-31,22671.33,248.23,2019-09-25
17538,3762748,2019-04-30,24324.33,270.6,2019-09-25
17537,3762748,2019-03-31,12612.39,139.22,2019-09-25
17534,3762748,2018-12-31,54719.52,672.23,2019-09-25
17535,3762748,2019-01-31,10970.7,134.82,2019-09-25
17533,3762748,2018-11-30,20665.98,250.64,2019-09-25
17532,3762748,2018-10-31,14949.73,177.96,2019-09-25
17531,3762748,2018-09-30,11169.06,106.89,2019-09-25
17542,3762748,2019-08-31,28623.0,329.0,2019-09-25
