,client_id,data_de_desembolso_,limite_,juros_am_,retencao_,default_60d,default_mar
4201,52ddab4,2019-09-25,8400.0,4.99,17.8,0,0
4205,52f6f49,2019-10-07,5500.0,4.99,10.8,0,0
4207,52f9a9a,2019-09-13,66200.0,1.89,19.8,0,0
4208,5307b8d,2019-10-23,7600.0,4.99,23.0,0,0
4209,5309c2c,2019-10-28,39700.0,3.59,19.2,0,0
4210,530fa19,2019-10-11,8300.0,4.99,15.9,0,0
4213,5317967,2019-10-31,37900.0,2.89,23.3,1,1
4214,531aa02,2019-09-20,22100.0,2.89,11.4,0,0
4223,5347f37,2019-10-09,41400.0,1.89,11.8,0,0
4225,5353621,2019-09-23,15700.0,4.99,16.9,0,0
4227,5367b27,2019-10-28,11900.0,4.99,24.8,1,0
4228,536b970,2019-10-28,6400.0,6.39,28.9,0,0
4229,5370774,2019-10-07,20700.0,3.59,12.7,0,0
4230,537a25b,2019-09-25,26200.0,2.89,13.0,1,1
4231,537fb68,2019-09-03,28000.0,2.89,21.5,0,0
4232,5380ace,2019-10-28,4400.0,6.39,18.1,0,0
4233,538386f,2019-10-07,3400.0,6.39,12.8,0,0
4234,5386063,2019-10-07,13500.0,6.39,13.3,0,0
4236,5390295,2019-10-02,27500.0,3.59,13.6,0,0
4237,53913db,2019-10-16,10800.0,5.69,27.8,0,0
4238,5393595,2019-10-28,17400.0,4.99,27.8,0,0
4240,5396c52,2019-09-25,13600.0,4.99,22.4,1,0
4243,53b86d2,2019-09-20,27600.0,2.89,19.9,0,0
4244,53c4537,2019-10-17,6600.0,5.69,13.2,0,0
4245,53c5494,2019-10-31,2600.0,6.39,13.6,0,0
4246,53cac8b,2019-10-16,15800.0,4.99,23.3,1,1
4250,53dcb2a,2019-10-28,25100.0,3.59,22.0,0,0
4254,53ed247,2019-10-17,12100.0,5.69,15.0,0,0
4255,53efb1b,2019-10-07,30800.0,2.89,22.0,0,0
4256,53f1f7a,2019-10-16,2500.0,7.09,29.0,0,0
4258,53f4c91,2019-10-07,55200.0,2.49,6.9,0,0
4260,5402681,2019-09-20,13400.0,4.99,21.8,0,0
4263,540cb5e,2019-10-31,5500.0,5.69,17.7,0,0
4265,54159d4,2019-09-25,24800.0,2.89,11.9,0,0
4267,542dbe7,2019-10-28,2200.0,6.39,6.6,0,0
4268,54308c9,2019-10-17,18600.0,3.59,18.7,0,0
4269,5434608,2019-10-07,7600.0,6.39,35.8,0,1
4271,5440bf7,2019-10-16,29100.0,2.89,9.5,0,0
4272,54451ce,2019-10-28,12400.0,4.99,25.0,0,0
4274,5457d0d,2019-10-28,10400.0,6.39,23.0,0,0
4276,545bc1b,2019-09-25,11000.0,4.99,17.4,0,0
4278,54681c6,2019-10-16,11900.0,4.99,19.4,0,0
4279,54724f2,2019-09-20,69000.0,1.89,10.1,1,1
4281,548531e,2019-10-07,27600.0,1.89,7.2,0,0
4283,548d878,2019-10-08,53800.0,1.89,16.6,0,0
4286,5495137,2019-09-10,69000.0,2.19,15.5,1,1
4288,5499665,2019-10-23,3700.0,6.39,15.7,0,1
4292,54af725,2019-09-25,20700.0,2.89,13.6,0,0
4293,54affd6,2019-09-23,6900.0,2.89,6.2,0,0
4294,54b16d5,2019-10-08,7600.0,4.99,17.7,1,0
4295,54bc171,2019-10-25,24800.0,2.89,15.1,0,0
4297,54c5cfb,2019-10-28,2800.0,6.39,9.6,0,0
4301,54d3b67,2019-10-28,5500.0,4.99,23.2,0,0
4302,54d54d1,2019-10-28,1600.0,6.39,18.0,0,0
4305,54de55a,2019-10-08,4000.0,6.39,17.4,1,1
4306,54e40e4,2019-10-15,17500.0,3.59,22.5,1,0
4309,54fb7ba,2019-10-11,10900.0,4.99,21.0,0,0
4314,551238b,2019-10-28,1200.0,6.39,22.4,0,0
4316,5524ce0,2019-10-31,48500.0,3.59,21.7,0,0
4317,5529132,2019-10-03,12400.0,6.39,17.7,1,1
4318,55295f2,2019-10-16,69000.0,1.89,17.9,0,0
4319,55299c3,2019-10-07,16600.0,3.59,19.4,0,0
4321,5539c44,2019-09-10,39700.0,2.89,18.3,0,0
4324,5542cf6,2019-10-16,8300.0,1.89,2.0,0,0
4327,556984a,2019-09-20,5500.0,4.99,33.2,0,0
4328,5572619,2019-10-07,4100.0,6.39,18.5,1,1
4329,55762ec,2019-10-07,2100.0,6.39,18.2,0,0
4331,558036a,2019-09-20,11400.0,4.99,26.1,0,0
4332,558146b,2019-10-21,18100.0,4.29,16.1,0,0
4335,5590eef,2019-10-11,1300.0,6.39,17.3,1,1
4341,55a0903,2019-10-16,6400.0,5.69,15.3,0,0
4342,55a4d1a,2019-09-25,26500.0,2.89,13.3,0,0
4343,55a64a6,2019-10-28,8600.0,6.39,23.7,0,0
4345,55adc46,2019-10-01,19700.0,3.59,29.8,0,1
4346,55aeaa4,2019-10-28,21000.0,4.99,27.0,0,0
4348,55bfb57,2019-10-21,9500.0,5.69,24.0,0,1
4349,55c501a,2019-10-28,5200.0,6.39,20.6,1,1
4355,55df886,2019-09-05,69000.0,2.19,7.6,1,1
4356,55e6521,2019-10-01,9000.0,4.99,15.3,0,0
4357,55e84f7,2019-09-20,49700.0,2.89,18.8,0,0
4358,55e89fb,2019-10-08,16600.0,3.59,16.3,0,0
4359,55f0d3b,2019-10-30,2200.0,6.39,15.6,0,0
4361,5608910,2019-10-07,13800.0,4.99,16.0,0,0
4363,5618047,2019-10-16,7900.0,4.99,22.5,0,0
4364,561a4de,2019-10-31,6900.0,6.39,14.1,0,0
4365,561bdf8,2019-09-11,2100.0,6.39,22.6,0,0
4366,561f8cb,2019-10-21,12700.0,6.39,21.0,0,1
4367,561fb17,2019-10-01,20700.0,3.59,10.6,0,0
4368,5621ddf,2019-09-26,3700.0,6.39,15.2,1,1
4370,5628ac6,2019-09-04,28000.0,2.89,19.9,0,0
4374,56441f6,2019-10-11,45500.0,3.59,15.0,0,0
4377,5657350,2019-10-11,41400.0,2.49,9.1,0,0
4378,56580f6,2019-10-24,41400.0,2.49,7.2,0,0
4379,56587b4,2019-10-16,23500.0,2.89,22.3,1,0
4380,56598af,2019-10-08,8100.0,6.39,14.3,0,0
4385,568a31b,2019-10-25,8500.0,6.39,16.5,0,0
4386,568c12e,2019-09-03,69000.0,2.19,5.1,0,0
4387,568c909,2019-10-31,4700.0,5.69,23.5,0,0
4388,568fe48,2019-09-30,7600.0,6.39,14.6,1,0
4389,56936cc,2019-09-30,22100.0,3.59,17.1,0,0
4390,5694f1c,2019-10-21,2500.0,6.39,19.0,0,0
4391,5696253,2019-10-30,12400.0,6.39,16.2,1,1
4392,5697f56,2019-10-08,5800.0,4.99,19.7,0,1
4394,56abca5,2019-09-26,4400.0,6.39,37.7,0,0
4396,56b8c3e,2019-09-18,41400.0,2.19,17.2,0,0
4397,56c6f67,2019-10-28,7300.0,6.39,21.0,0,0
4398,56ce874,2019-09-25,13800.0,4.99,14.5,0,0
4399,56d27cd,2019-10-24,3400.0,4.99,5.6,0,0
4400,56e2255,2019-10-17,20700.0,2.89,19.1,1,1
4401,56e64bd,2019-09-11,13800.0,3.59,18.7,0,0
4402,56e9167,2019-10-28,9000.0,6.39,21.5,0,0
4404,56f162b,2019-10-07,43300.0,3.59,13.2,0,0
4406,56fb365,2019-10-07,17800.0,3.59,21.7,0,0
4407,56fda06,2019-10-21,8300.0,6.39,19.8,1,0
4408,5703bd5,2019-10-31,15100.0,6.39,22.2,0,1
4409,5704d4f,2019-09-02,10800.0,4.99,25.8,0,0
4410,5707062,2019-10-30,9700.0,6.39,32.8,0,0
4411,570b909,2019-10-16,33200.0,3.59,17.0,0,0
4412,570f551,2019-10-28,12500.0,4.99,30.2,0,0
4413,570ff0d,2019-10-28,2100.0,6.39,17.1,0,0
4414,5711224,2019-10-25,3000.0,6.39,16.8,0,0
4415,57122c4,2019-09-18,26800.0,2.89,14.6,0,0
4417,5726795,2019-09-30,6900.0,4.99,21.8,0,0
4419,572da94,2019-10-08,14200.0,4.99,23.8,0,0
4422,5732009,2019-10-31,9200.0,6.39,21.2,0,0
4426,574ee61,2019-10-28,27600.0,3.59,22.1,0,0
4427,5752881,2019-09-04,10600.0,4.99,28.9,0,0
4428,575bda6,2019-10-31,34500.0,1.89,8.9,0,0
4429,575be50,2019-09-18,15200.0,3.59,14.4,0,0
4434,5774c28,2019-10-07,8100.0,6.39,13.4,0,0
4435,5775be8,2019-10-07,15900.0,4.99,18.6,0,0
4442,5792fb7,2019-10-31,13800.0,4.99,21.6,1,0
4443,579e1df,2019-09-25,35100.0,2.89,17.5,0,0
4444,57a12a1,2019-10-11,55200.0,2.49,9.5,0,0
4445,57a6e26,2019-10-11,8300.0,4.99,15.9,0,0
4446,57ad748,2019-10-31,4900.0,6.39,14.2,0,0
4447,57af32f,2019-10-16,10200.0,4.99,18.8,0,0
4448,57b2936,2019-10-07,1500.0,6.39,20.7,0,0
4449,57b41e1,2019-10-30,5500.0,3.59,5.2,0,0
4450,57b4695,2019-10-31,12300.0,4.99,24.2,0,0
4451,57b9776,2019-09-23,29100.0,2.89,23.6,0,0
4452,57c52fe,2019-10-28,6200.0,6.39,24.5,1,1
4453,57c9bd7,2019-10-11,3000.0,6.39,3.3,1,0
4454,57cbb14,2019-10-25,6300.0,6.39,20.8,0,0
4455,57cd6ad,2019-10-07,34400.0,3.59,14.4,0,0
4457,57ce932,2019-09-19,38900.0,2.19,28.7,0,1
4460,57d3b84,2019-10-11,1100.0,6.39,1.4,0,0
4461,57dab8c,2019-09-30,20700.0,3.59,17.7,0,0
4463,57dea5f,2019-09-25,47500.0,2.89,19.7,0,0
4464,57f003e,2019-10-28,13800.0,4.99,24.0,0,0
4465,57f2c9f,2019-10-21,4800.0,6.39,11.7,1,1
4466,57f9687,2019-10-28,2300.0,6.39,28.7,0,0
4468,57fac90,2019-09-12,14000.0,4.99,19.8,0,0
4470,580a553,2019-10-16,41400.0,3.59,18.7,0,0
4474,5819d79,2019-09-06,13800.0,1.89,2.2,0,0
4476,5820bd5,2019-10-08,4100.0,6.39,15.1,1,0
4477,5824658,2019-10-28,1600.0,6.39,18.4,0,1
4478,5824759,2019-10-01,1700.0,6.39,8.3,1,1
4479,58266c4,2019-10-29,2300.0,6.39,18.0,0,0
4480,5829475,2019-09-13,6600.0,4.99,16.1,0,0
4481,582eed9,2019-10-24,1700.0,5.69,27.6,0,0
4489,5853cd3,2019-10-31,5400.0,6.39,19.5,0,0
4493,5868f8c,2019-09-13,65500.0,1.89,20.2,0,0
4495,58778b9,2019-10-11,27600.0,1.89,1.8,0,0
4497,5882412,2019-09-03,11400.0,4.29,27.7,0,0
4503,58940c5,2019-09-26,1400.0,4.99,2.2,0,0
4505,589886c,2019-10-28,9000.0,6.39,20.9,0,0
4507,58a49b2,2019-10-21,27600.0,3.59,15.3,0,0
4509,58a9c60,2019-10-07,3500.0,6.39,16.3,0,0
4510,58abf88,2019-10-01,13800.0,4.99,16.6,0,0
4512,58b787a,2019-10-03,8000.0,6.39,17.8,0,0
4514,58bec00,2019-10-15,13000.0,5.69,11.9,0,1
4515,58c3e66,2019-10-16,55200.0,1.89,19.9,0,0
4516,58c813f,2019-09-18,32100.0,2.89,21.4,1,1
4517,58cbad9,2019-10-16,41400.0,2.49,9.0,0,0
4518,58ccee9,2019-10-09,41400.0,2.89,20.9,0,0
4519,58d26c3,2019-10-16,41400.0,2.49,12.2,0,0
4521,58da363,2019-10-28,39400.0,3.59,31.5,1,1
4523,58dd4bb,2019-09-06,6900.0,4.29,12.7,1,1
4524,58e3ddb,2019-10-31,13800.0,4.99,24.9,0,0
4525,58e4054,2019-10-28,5200.0,6.39,27.0,0,0
4526,58e6d53,2019-09-20,23700.0,2.89,22.6,0,0
4527,58ed913,2019-10-24,46400.0,2.89,17.7,0,0
4528,58ef8e4,2019-10-30,32500.0,3.59,31.4,0,0
4529,58f1894,2019-10-08,4800.0,4.99,20.7,0,0
4530,58f4e76,2019-10-09,9000.0,6.39,22.3,0,0
4531,59016f2,2019-10-30,10200.0,4.99,20.0,0,0
4532,5901b4b,2019-10-24,4100.0,4.99,8.7,0,0
4535,59121a6,2019-10-01,3000.0,6.39,14.3,0,0
4537,5916f52,2019-09-26,16400.0,4.99,18.8,0,0
4540,59231cf,2019-10-16,41400.0,2.49,13.4,0,0
4542,5928836,2019-09-05,17400.0,3.59,20.6,0,0
4543,592f451,2019-10-11,13600.0,6.39,22.1,0,0
4544,59323a4,2019-10-24,28600.0,3.59,13.7,0,0
4546,593ca77,2019-10-07,4800.0,6.39,16.6,1,0
4548,5947c13,2019-09-20,13800.0,2.89,6.9,0,0
4549,59554ff,2019-10-25,4600.0,5.69,22.1,1,1
4550,5958a3c,2019-10-21,3100.0,6.39,14.2,0,0
4551,595a524,2019-10-11,2400.0,6.39,19.6,0,0
4554,596466f,2019-10-28,6900.0,6.39,21.2,0,0
4555,5988dac,2019-10-23,4100.0,6.39,10.9,0,0
4556,598b64c,2019-10-30,10900.0,6.39,29.3,0,0
4557,598d177,2019-10-15,20700.0,2.89,15.9,0,0
4558,598d1e8,2019-09-25,27500.0,2.89,19.5,0,0
4559,598d5ff,2019-09-05,4800.0,3.59,5.1,0,0
4560,5992f8b,2019-09-19,12400.0,4.99,23.1,0,0
4563,59a4266,2019-10-21,18900.0,4.29,16.6,0,0
4564,59a89a3,2019-09-25,26300.0,2.89,18.5,0,0
4565,59aecf4,2019-09-03,69000.0,2.19,31.6,0,0
4567,59b29e4,2019-09-05,13800.0,4.29,22.0,0,0
4568,59b43ed,2019-09-05,2800.0,4.99,7.9,1,0
4569,59b4d68,2019-10-21,9900.0,6.39,21.3,0,1
4571,59c754f,2019-09-13,20700.0,2.89,19.9,1,1
4572,59c82e1,2019-10-10,32400.0,2.89,17.8,0,0
4573,59ceaf8,2019-09-17,2800.0,6.39,26.3,0,0
4574,59d6320,2019-10-21,8000.0,5.69,24.6,1,0
4575,59d74f8,2019-10-16,3400.0,5.69,12.9,0,0
4576,59dbfb3,2019-10-07,11400.0,6.39,14.9,1,1
4577,59dd04b,2019-09-03,4100.0,4.29,12.7,0,0
4579,59e38f6,2019-09-16,11100.0,4.29,28.4,0,0
4580,59e6b8a,2019-10-30,4500.0,6.39,16.6,0,0
4582,59f3886,2019-09-30,5700.0,6.39,15.3,0,0
4583,59f3aee,2019-10-23,13400.0,5.69,18.5,0,0
4585,59f76f4,2019-10-07,11000.0,6.39,14.5,0,0
4586,5a056d8,2019-09-25,19500.0,3.59,22.3,0,1
4588,5a0b936,2019-10-21,25400.0,3.59,13.9,0,0
4593,5a1fd72,2019-10-16,13800.0,6.39,16.9,0,0
4594,5a260f2,2019-10-28,2200.0,6.39,18.5,1,0
4595,5a2b619,2019-09-02,5100.0,6.39,23.3,0,0
4598,5a34998,2019-09-23,36600.0,2.89,14.8,0,0
4599,5a3694d,2019-09-03,44800.0,2.19,25.1,0,0
4600,5a38523,2019-10-21,23400.0,2.89,23.3,0,0
4602,5a3fc4c,2019-10-17,9900.0,5.69,19.1,0,0
4603,5a3fe50,2019-10-08,3000.0,6.39,13.4,0,0
4604,5a431e4,2019-10-28,3700.0,6.39,21.6,0,1
4605,5a47a44,2019-10-09,4100.0,6.39,6.5,1,0
4607,5a5709e,2019-10-28,2400.0,6.39,22.3,0,0
4608,5a628c1,2019-10-17,15900.0,4.99,18.2,0,0
4609,5a630a8,2019-09-20,4900.0,6.39,23.5,0,0
4611,5a6642b,2019-10-23,2100.0,4.99,4.4,0,0
4613,5a67322,2019-10-08,28500.0,2.89,21.0,0,0
4615,5a78599,2019-09-25,16500.0,4.99,31.0,1,1
4616,5a7aab5,2019-09-02,34500.0,2.19,17.7,1,1
4617,5a7bf9a,2019-10-07,25900.0,2.89,25.1,0,0
4619,5a80310,2019-09-04,16600.0,1.89,6.1,0,0
4620,5a8492f,2019-09-26,24700.0,2.89,15.7,0,0
4621,5a8fc03,2019-09-23,69000.0,1.89,12.2,0,0
4623,5a920a4,2019-09-20,2800.0,6.39,11.4,0,0
4624,5a95632,2019-10-02,22100.0,3.59,9.4,0,0
4626,5aa26c0,2019-09-25,38600.0,2.89,20.9,1,1
4631,5abf4cb,2019-10-10,20700.0,1.89,5.6,0,1
4632,5ac1b37,2019-10-02,24400.0,3.59,14.2,0,0
4633,5ac4bda,2019-10-09,69000.0,1.89,14.9,0,1
4635,5acdbb5,2019-10-28,14200.0,4.99,30.7,0,0
4637,5ad52af,2019-10-07,11000.0,4.29,19.6,0,0
4639,5ad7a38,2019-09-25,24300.0,2.89,15.6,0,0
4640,5adb81f,2019-09-30,25700.0,2.89,24.6,0,0
4641,5aee9f3,2019-10-24,28600.0,3.59,19.5,0,0
4642,5af0ae2,2019-10-08,16600.0,4.29,19.0,0,0
4645,5b07ce0,2019-10-02,15200.0,4.99,18.3,0,0
4647,5b108dd,2019-10-31,20700.0,4.29,18.9,0,0
4648,5b14a1c,2019-10-07,4800.0,4.29,6.7,0,0
4651,5b1bfb0,2019-10-21,1900.0,6.39,14.2,0,0
4652,5b1f94c,2019-10-28,6200.0,6.39,11.8,0,0
4654,5b28b43,2019-10-04,9000.0,6.39,18.3,0,0
4656,5b4e8b0,2019-09-05,27600.0,2.19,13.1,0,0
4658,5b5abb4,2019-10-07,55200.0,2.49,12.9,0,0
4660,5b67e76,2019-10-28,1400.0,6.39,10.1,0,0
4661,5b683ac,2019-09-25,19500.0,3.59,17.7,0,0
4662,5b6f13a,2019-10-21,3700.0,6.39,20.9,0,0
4663,5b7bc4f,2019-10-07,9200.0,6.39,12.9,0,0
4664,5b7c166,2019-09-25,13800.0,3.59,20.3,0,0
4666,5b81c2e,2019-10-28,27600.0,3.59,19.8,0,0
4667,5b854bf,2019-10-10,5200.0,6.39,20.5,0,0
4668,5b928ab,2019-10-31,20400.0,4.29,17.9,0,0
4669,5b96457,2019-10-16,8300.0,5.69,15.8,1,1
4670,5b97c72,2019-09-26,26700.0,2.89,17.1,0,0
4671,5badb4e,2019-10-30,3000.0,6.39,20.1,0,0
4672,5bb5b44,2019-10-28,2600.0,6.39,13.0,0,1
4673,5bc9b30,2019-10-28,4100.0,6.39,19.3,0,0
4674,5bd7a40,2019-10-30,10200.0,6.39,18.9,0,1
4675,5bdaa9f,2019-10-17,34900.0,3.59,25.9,0,0
4676,5bdb580,2019-10-28,5200.0,6.39,15.6,0,0
4679,5bdfc1a,2019-09-03,27600.0,2.89,21.7,0,0
4680,5be125d,2019-10-31,7300.0,6.39,21.4,0,0
4682,5c04c93,2019-09-02,69000.0,2.19,12.8,0,0
4683,5c06bfb,2019-10-28,26200.0,2.89,25.0,0,0
4684,5c0809e,2019-09-10,27600.0,2.19,16.4,0,0
4685,5c0caed,2019-10-25,11000.0,6.39,15.9,0,0
4686,5c16906,2019-10-25,42600.0,2.89,19.3,0,0
4687,5c17c48,2019-10-21,29900.0,2.89,14.6,0,0
4688,5c19be5,2019-10-16,16200.0,6.39,15.9,1,1
4690,5c22730,2019-10-31,5600.0,6.39,19.1,0,0
4691,5c3034c,2019-10-08,20700.0,3.59,20.4,0,0
4692,5c34114,2019-09-26,34900.0,2.89,22.9,0,0
4694,5c3bed2,2019-09-25,9400.0,4.99,32.8,0,0
4696,5c475da,2019-09-25,21000.0,3.59,18.2,0,0
4698,5c4e924,2019-10-07,5800.0,6.39,14.4,0,0
4699,5c5a437,2019-10-07,4100.0,4.99,12.1,1,1
4700,5c5cc29,2019-10-16,5800.0,4.99,25.3,0,0
4701,5c5d2cf,2019-10-15,13300.0,4.29,21.2,0,0
4703,5c6156e,2019-10-28,9200.0,6.39,16.5,0,0
4704,5c66fba,2019-09-26,69000.0,1.89,24.5,0,0
4705,5c683d5,2019-10-10,6500.0,6.39,13.7,0,0
4707,5c747fe,2019-10-30,10500.0,6.39,13.4,0,0
4708,5c7e622,2019-10-17,17900.0,4.29,14.8,0,0
4709,5c80af7,2019-10-07,2200.0,6.39,11.8,1,1
4710,5c847fe,2019-10-08,5800.0,6.39,14.6,0,1
4712,5c9143b,2019-10-24,10000.0,6.39,19.9,0,1
4713,5c9a494,2019-10-30,7600.0,6.39,19.0,0,0
4714,5c9e096,2019-09-25,1300.0,6.39,17.2,0,0
4715,5ca175f,2019-09-26,10700.0,4.99,19.4,0,0
4717,5ca547f,2019-10-16,27600.0,3.59,15.0,1,1
4718,5ca76e8,2019-10-30,3400.0,6.39,26.5,1,1
4719,5caa8c7,2019-10-17,2600.0,6.39,4.2,1,1
4721,5cb8ff1,2019-10-07,16600.0,3.59,21.7,0,0
4723,5ccb6fc,2019-09-26,43700.0,2.89,16.0,0,0
4725,5cd4e47,2019-10-03,69000.0,1.89,6.5,0,0
4726,5cd85e9,2019-10-23,2800.0,4.99,9.9,0,0
4729,5ceee3c,2019-09-18,13500.0,4.29,29.3,0,0
4730,5cf0a1f,2019-10-25,27600.0,3.59,19.5,0,0
4732,5cfe776,2019-09-25,13800.0,2.89,13.5,0,0
4735,5d14414,2019-10-07,17100.0,4.29,11.4,0,0
4736,5d1697d,2019-10-17,20700.0,4.29,17.0,0,0
4739,5d3773a,2019-10-07,5500.0,4.99,18.6,0,0
4740,5d3d19b,2019-10-08,6900.0,6.39,12.3,0,0
4741,5d40528,2019-09-02,16600.0,3.59,30.0,0,0
4742,5d4108b,2019-10-08,28000.0,2.89,23.8,0,0
4744,5d43d99,2019-10-08,13800.0,6.39,16.9,1,0
4745,5d45f1a,2019-10-28,41400.0,3.59,28.3,0,0
4746,5d4a1b3,2019-10-21,13800.0,2.19,2.0,0,0
4749,5d545fd,2019-09-13,5500.0,4.99,25.3,0,0
4750,5d5cbdc,2019-09-26,28800.0,3.59,16.0,0,0
4752,5d630e3,2019-10-31,7200.0,6.39,33.0,0,1
4753,5d680c8,2019-09-25,32500.0,2.89,21.3,0,0
4756,5d6ec99,2019-10-28,3000.0,6.39,22.9,0,0
4757,5d7af6e,2019-09-25,69000.0,1.89,18.3,0,0
4758,5d7cfd7,2019-10-28,10900.0,6.39,19.4,1,1
4759,5d7f2d8,2019-09-11,13800.0,3.59,19.9,0,0
4760,5d82375,2019-09-02,12800.0,4.29,21.2,0,0
4762,5d887fc,2019-09-30,31700.0,2.89,22.4,0,0
4763,5d8be4b,2019-10-08,21300.0,4.29,14.8,0,0
4764,5d8ef41,2019-10-30,9000.0,6.39,21.8,0,1
4768,5d9662a,2019-10-28,13400.0,4.29,25.3,1,1
4769,5d987e8,2019-10-21,13300.0,4.99,27.6,0,0
4772,5da0805,2019-10-21,6500.0,4.99,16.3,0,0
4773,5da849c,2019-10-16,17700.0,4.29,12.6,0,0
4774,5da8ee4,2019-10-07,8800.0,6.39,17.8,0,0
4775,5dadc7c,2019-10-07,69000.0,1.89,7.2,1,0
4776,5db4316,2019-10-28,3300.0,6.39,19.6,0,0
4777,5dc00df,2019-09-10,6900.0,2.19,3.7,0,0
4778,5dd04d8,2019-10-01,55200.0,2.49,10.6,0,0
4779,5dd4e14,2019-10-28,24800.0,3.59,22.6,0,0
4782,5ddb6f5,2019-09-16,22100.0,3.59,20.6,0,0
4783,5de7011,2019-10-31,9700.0,6.39,21.5,0,0
4785,5df0ce2,2019-10-30,6900.0,6.39,19.1,0,0
4787,5df1c67,2019-09-04,27200.0,2.89,27.0,0,0
4788,5df2228,2019-09-25,22800.0,2.89,9.7,0,0
4789,5dfa230,2019-10-28,2900.0,6.39,17.8,0,0
4790,5e004a7,2019-10-07,4300.0,6.39,21.6,1,0
4793,5e24d8b,2019-10-09,5200.0,6.39,15.0,0,0
4794,5e269da,2019-09-12,26000.0,2.89,19.9,0,0
4795,5e28911,2019-10-07,4100.0,4.99,10.3,0,0
4797,5e2a49c,2019-09-11,11000.0,4.29,27.6,0,0
4799,5e2cbf9,2019-10-07,31200.0,2.89,13.9,0,0
4800,5e2d08d,2019-10-07,24800.0,3.59,12.7,1,0
4802,5e37c96,2019-09-30,11000.0,4.99,24.8,0,1
4803,5e38e1a,2019-10-16,4100.0,6.39,19.5,0,0
4806,5e67797,2019-09-11,41400.0,1.89,12.7,1,0
4807,5e8062e,2019-10-17,4800.0,4.99,5.5,0,0
4808,5e806ff,2019-10-07,8100.0,4.99,28.8,0,0
4809,5e82d7b,2019-10-28,1700.0,6.39,9.5,0,0
4810,5e841f7,2019-10-28,47600.0,3.59,28.8,0,0
4811,5e8ba02,2019-10-07,11600.0,4.99,21.3,1,0
4812,5e93766,2019-10-07,2800.0,6.39,8.1,0,0
4813,5e95add,2019-10-31,38800.0,3.59,11.1,0,0
4814,5e966b4,2019-10-23,2100.0,6.39,11.9,0,0
4816,5eacdec,2019-09-25,4800.0,6.39,5.4,1,0
4817,5ec010c,2019-09-18,6900.0,4.29,11.7,0,0
4819,5ec2882,2019-10-09,37300.0,2.89,20.5,0,0
4821,5ed2ae1,2019-09-23,3400.0,6.39,15.8,1,1
4824,5ef1956,2019-10-21,6900.0,4.99,19.6,0,0
4825,5ef3714,2019-09-06,1800.0,6.39,31.1,0,0
4826,5ef893f,2019-09-20,11000.0,4.99,17.1,1,1
4827,5f0359a,2019-09-30,30400.0,2.89,19.2,0,0
4828,5f035c9,2019-09-25,6900.0,2.89,5.2,0,0
4829,5f06931,2019-10-09,2300.0,6.39,23.8,0,0
4830,5f0b166,2019-10-07,36300.0,3.59,15.3,0,0
4831,5f0e7bd,2019-10-28,1100.0,6.39,13.9,0,0
4832,5f16b58,2019-09-23,9900.0,4.99,22.6,0,1
4835,5f1ab47,2019-10-16,12200.0,4.99,17.4,1,1
4838,5f21271,2019-09-02,23500.0,2.89,22.2,0,0
4841,5f3169b,2019-10-28,2400.0,6.39,26.7,0,0
4843,5f33b9c,2019-10-16,14900.0,4.29,19.6,1,1
4845,5f3a60d,2019-10-31,1400.0,6.39,5.8,0,0
4848,5f46bb6,2019-10-31,4400.0,5.69,22.7,0,0
4850,5f54268,2019-09-05,28500.0,2.89,21.6,0,0
4852,5f54542,2019-10-07,12100.0,6.39,18.5,1,0
4853,5f59cba,2019-10-24,33100.0,3.59,14.3,0,0
4855,5f5c5bb,2019-10-28,13800.0,4.29,12.3,0,0
4856,5f5f0ad,2019-10-25,12000.0,4.29,28.3,0,0
4857,5f69457,2019-09-12,38400.0,2.89,20.4,0,0
4859,5f70dec,2019-09-16,7300.0,4.99,17.0,1,0
4862,5f82570,2019-09-09,9900.0,2.19,6.2,0,0
4863,5f84f3c,2019-10-28,17000.0,4.29,13.9,0,0
4865,5f85601,2019-10-28,4100.0,6.39,16.6,0,1
4866,5f86225,2019-10-30,18300.0,3.59,14.3,0,0
4868,5f8c2d5,2019-09-23,13800.0,2.89,11.1,0,0
4870,5f8dab2,2019-10-31,1800.0,4.99,2.9,0,0
4871,5f97178,2019-10-01,51400.0,2.89,23.4,0,0
4872,5f9ab25,2019-10-25,12600.0,5.69,17.3,0,0
4875,5fab8bf,2019-09-20,13800.0,4.29,25.5,0,0
4877,5faf3e2,2019-10-31,4000.0,6.39,20.0,0,0
4879,5fcfbe5,2019-09-30,5700.0,4.99,34.3,0,1
4880,5fd0125,2019-10-16,1100.0,6.39,14.1,0,0
4884,5fdddf1,2019-09-20,3400.0,4.99,8.8,0,0
4885,5fe45da,2019-09-11,40800.0,2.89,12.2,0,0
4886,5ff3f81,2019-10-11,8700.0,4.99,34.0,0,0
4887,5ff6b0b,2019-10-30,4700.0,6.39,20.1,0,0
4890,6006a2c,2019-09-20,22400.0,2.89,16.5,1,1
4891,600f650,2019-09-25,69000.0,1.89,19.5,0,0
4893,60146a5,2019-09-25,35700.0,2.89,17.3,0,0
4895,601587f,2019-09-20,8900.0,4.99,23.6,0,0
4898,601ea9c,2019-10-16,1400.0,4.29,0.5,0,0
4900,602288c,2019-09-26,27600.0,3.59,9.1,1,1
4901,60255a3,2019-09-20,13800.0,2.89,8.7,0,0
