,client_id,mes,tpv_,margem_tpv_,data_de_desembolso_
33830,3c79ed3,2019-08-31,3292.84,49.51,2019-10-30
33831,3c79ed3,2019-09-30,2990.89,48.94,2019-10-30
33844,3c7c5c3,2018-09-30,14098.15,149.75,2019-09-18
33845,3c7c5c3,2018-10-31,19202.66,238.56,2019-09-18
33846,3c7c5c3,2018-11-30,20468.92,254.28,2019-09-18
33847,3c7c5c3,2018-12-31,19992.22,211.54,2019-09-18
33848,3c7c5c3,2019-01-31,11720.37,133.89,2019-09-18
33849,3c7c5c3,2019-02-28,13649.53,158.32,2019-09-18
33850,3c7c5c3,2019-03-31,22815.96,381.41,2019-09-18
33851,3c7c5c3,2019-04-30,19183.42,160.11,2019-09-18
33852,3c7c5c3,2019-05-31,19371.13,167.45,2019-09-18
33853,3c7c5c3,2019-06-30,17874.12,152.35,2019-09-18
33854,3c7c5c3,2019-07-31,16360.64,130.83,2019-09-18
33855,3c7c5c3,2019-08-31,22477.98,161.52,2019-09-18
33867,3c832fe,2019-01-31,5181.58,63.47,2019-10-15
33868,3c832fe,2019-02-28,10949.76,129.28,2019-10-15
33869,3c832fe,2019-03-31,10558.94,116.99,2019-10-15
33870,3c832fe,2019-04-30,10883.33,103.47,2019-10-15
33871,3c832fe,2019-05-31,12115.85,138.42,2019-10-15
33872,3c832fe,2019-06-30,14545.17,156.06,2019-10-15
33873,3c832fe,2019-07-31,24721.0,306.24,2019-10-15
33874,3c832fe,2019-08-31,9163.64,80.0,2019-10-15
33875,3c832fe,2019-09-30,9323.14,89.55,2019-10-15
33900,3c9b400,2019-04-30,16064.26,218.82,2019-10-30
33901,3c9b400,2019-05-31,19244.91,254.38,2019-10-30
33902,3c9b400,2019-06-30,15450.2,211.02,2019-10-30
33903,3c9b400,2019-07-31,14451.93,191.71,2019-10-30
33904,3c9b400,2019-08-31,14682.46,186.74,2019-10-30
33905,3c9b400,2019-09-30,15764.57,145.04,2019-10-30
33906,3c9caff,2018-10-31,8473.71,96.32,2019-09-05
33907,3c9caff,2018-11-30,8777.86,120.88,2019-09-05
33908,3c9caff,2018-12-31,19882.42,203.95,2019-09-05
33909,3c9caff,2019-01-31,21298.25,244.57,2019-09-05
33910,3c9caff,2019-02-28,23205.41,249.53,2019-09-05
33911,3c9caff,2019-03-31,21283.03,238.33,2019-09-05
33912,3c9caff,2019-04-30,23907.77,264.81,2019-09-05
33913,3c9caff,2019-05-31,33957.24,388.11,2019-09-05
33914,3c9caff,2019-06-30,29301.82,336.92,2019-09-05
33915,3c9caff,2019-07-31,29444.19,327.26,2019-09-05
33916,3c9caff,2019-08-31,27263.94,305.96,2019-09-05
33917,3ca06eb,2019-01-31,8532.79,137.64,2019-10-07
33918,3ca06eb,2019-02-28,11110.77,178.88,2019-10-07
33919,3ca06eb,2019-03-31,10499.42,167.41,2019-10-07
33920,3ca06eb,2019-04-30,8758.52,137.85,2019-10-07
33921,3ca06eb,2019-05-31,7845.69,122.77,2019-10-07
33922,3ca06eb,2019-06-30,10254.63,160.39,2019-10-07
33923,3ca06eb,2019-07-31,6017.89,92.76,2019-10-07
33924,3ca06eb,2019-08-31,7414.55,112.53,2019-10-07
33925,3ca06eb,2019-09-30,7477.3,115.08,2019-10-07
33936,3ca39c0,2018-10-31,15444.93,253.91,2019-10-07
33937,3ca39c0,2018-11-30,11333.39,210.66,2019-10-07
33938,3ca39c0,2018-12-31,7435.1,130.41,2019-10-07
33939,3ca39c0,2019-01-31,8497.52,134.43,2019-10-07
33940,3ca39c0,2019-02-28,16155.24,291.34,2019-10-07
33941,3ca39c0,2019-03-31,14080.26,255.64,2019-10-07
33942,3ca39c0,2019-04-30,11738.24,166.61,2019-10-07
33943,3ca39c0,2019-05-31,16467.06,206.84,2019-10-07
33944,3ca39c0,2019-06-30,18660.14,235.73,2019-10-07
33945,3ca39c0,2019-07-31,20993.07,248.38,2019-10-07
33946,3ca39c0,2019-08-31,15687.26,184.33,2019-10-07
33947,3ca39c0,2019-09-30,15675.83,188.57,2019-10-07
33958,3cad894,2018-11-30,24953.63,312.14,2019-09-16
33959,3cad894,2018-12-31,52885.21,633.81,2019-09-16
33960,3cad894,2019-01-31,45404.17,523.99,2019-09-16
33961,3cad894,2019-02-28,47910.2,547.88,2019-09-16
33962,3cad894,2019-03-31,43647.81,500.9,2019-09-16
33963,3cad894,2019-04-30,42968.39,495.2,2019-09-16
33964,3cad894,2019-05-31,48837.02,574.63,2019-09-16
33965,3cad894,2019-06-30,49756.6,547.04,2019-09-16
33966,3cad894,2019-07-31,54220.4,618.25,2019-09-16
33967,3cad894,2019-08-31,47752.39,543.84,2019-09-16
33968,3cae939,2018-09-30,5646.26,16.19,2019-09-25
33969,3cae939,2018-10-31,6338.88,33.72,2019-09-25
33970,3cae939,2018-11-30,8906.72,45.18,2019-09-25
33971,3cae939,2018-12-31,30702.32,174.44,2019-09-25
33972,3cae939,2019-01-31,39429.37,220.48,2019-09-25
33973,3cae939,2019-02-28,21874.98,115.13,2019-09-25
33974,3cae939,2019-03-31,32921.61,178.81,2019-09-25
33975,3cae939,2019-04-30,23536.62,112.88,2019-09-25
33976,3cae939,2019-05-31,21896.6,125.97,2019-09-25
33977,3cae939,2019-06-30,20310.6,161.85,2019-09-25
33978,3cae939,2019-07-31,23538.03,183.1,2019-09-25
33979,3cae939,2019-08-31,12708.19,88.75,2019-09-25
33980,3cb21c9,2018-10-31,2764.41,21.43,2019-09-20
33981,3cb21c9,2018-11-30,15349.83,148.22,2019-09-20
33982,3cb21c9,2018-12-31,46606.84,595.32,2019-09-20
33983,3cb21c9,2019-01-31,37094.16,470.07,2019-09-20
33984,3cb21c9,2019-02-28,44170.87,564.35,2019-09-20
33985,3cb21c9,2019-03-31,41913.83,542.55,2019-09-20
33986,3cb21c9,2019-04-30,43410.25,540.42,2019-09-20
33987,3cb21c9,2019-05-31,33853.45,464.13,2019-09-20
33988,3cb21c9,2019-06-30,36353.8,498.69,2019-09-20
33989,3cb21c9,2019-07-31,36831.58,492.4,2019-09-20
33990,3cb21c9,2019-08-31,24265.08,309.02,2019-09-20
34015,3cc3ab7,2018-10-31,2777.65,39.92,2019-10-28
34016,3cc3ab7,2018-11-30,2291.86,34.83,2019-10-28
34017,3cc3ab7,2018-12-31,2706.74,33.6,2019-10-28
34018,3cc3ab7,2019-01-31,3025.3,39.48,2019-10-28
34019,3cc3ab7,2019-02-28,2729.21,35.44,2019-10-28
34020,3cc3ab7,2019-03-31,3878.69,50.88,2019-10-28
34021,3cc3ab7,2019-04-30,2279.24,30.27,2019-10-28
34022,3cc3ab7,2019-05-31,3853.18,47.75,2019-10-28
34023,3cc3ab7,2019-06-30,5009.08,63.43,2019-10-28
34024,3cc3ab7,2019-07-31,4164.17,55.24,2019-10-28
34025,3cc3ab7,2019-08-31,3608.48,50.52,2019-10-28
34026,3cc3ab7,2019-09-30,3516.0,48.17,2019-10-28
34027,3cc77af,2018-10-31,1065.75,8.11,2019-10-30
34028,3cc77af,2018-11-30,5985.6,48.54,2019-10-30
34029,3cc77af,2018-12-31,7859.3,53.38,2019-10-30
34030,3cc77af,2019-01-31,8816.32,52.76,2019-10-30
34031,3cc77af,2019-02-28,8082.3,47.9,2019-10-30
34032,3cc77af,2019-03-31,12197.4,64.73,2019-10-30
34033,3cc77af,2019-04-30,18300.52,81.73,2019-10-30
34034,3cc77af,2019-05-31,2979.75,19.71,2019-10-30
34035,3cc77af,2019-06-30,9288.99,72.45,2019-10-30
34036,3cc77af,2019-07-31,11789.13,77.84,2019-10-30
34037,3cc77af,2019-08-31,9556.2,59.22,2019-10-30
34038,3cc77af,2019-09-30,13054.63,68.45,2019-10-30
34051,3cceafd,2019-02-28,6237.9,63.11,2019-10-28
34052,3cceafd,2019-03-31,20024.79,242.25,2019-10-28
34053,3cceafd,2019-04-30,12432.3,173.12,2019-10-28
34054,3cceafd,2019-05-31,5576.7,57.14,2019-10-28
34055,3cceafd,2019-06-30,12493.2,165.11,2019-10-28
34056,3cceafd,2019-07-31,4083.78,50.63,2019-10-28
34057,3cceafd,2019-08-31,12487.98,157.99,2019-10-28
34058,3cceafd,2019-09-30,9439.5,92.15,2019-10-28
34059,3cda824,2018-10-31,1748.7,15.56,2019-09-20
34060,3cda824,2018-11-30,11872.02,157.57,2019-09-20
34061,3cda824,2018-12-31,22081.47,211.72,2019-09-20
34062,3cda824,2019-01-31,23594.4,263.98,2019-09-20
34063,3cda824,2019-02-28,20306.67,180.08,2019-09-20
34064,3cda824,2019-03-31,14569.89,134.15,2019-09-20
34065,3cda824,2019-04-30,22138.02,238.6,2019-09-20
34066,3cda824,2019-05-31,18708.48,180.7,2019-09-20
34067,3cda824,2019-06-30,23433.45,282.18,2019-09-20
34068,3cda824,2019-07-31,31898.55,344.76,2019-09-20
34069,3cda824,2019-08-31,20906.88,221.42,2019-09-20
34094,3cf0585,2018-10-31,17296.04,261.12,2019-10-11
34095,3cf0585,2018-11-30,31178.77,546.92,2019-10-11
34096,3cf0585,2018-12-31,21442.67,343.66,2019-10-11
34097,3cf0585,2019-01-31,14480.63,192.38,2019-10-11
34098,3cf0585,2019-02-28,6195.97,94.5,2019-10-11
34099,3cf0585,2019-03-31,26370.27,465.15,2019-10-11
34100,3cf0585,2019-04-30,16760.59,260.5,2019-10-11
34101,3cf0585,2019-05-31,22422.86,323.81,2019-10-11
34102,3cf0585,2019-06-30,14127.66,259.79,2019-10-11
34103,3cf0585,2019-07-31,28583.36,500.98,2019-10-11
34104,3cf0585,2019-08-31,16778.17,278.6,2019-10-11
34105,3cf0585,2019-09-30,20079.82,316.52,2019-10-11
34117,3cf89fa,2019-03-31,3277.29,48.02,2019-10-25
34118,3cf89fa,2019-04-30,9840.57,135.87,2019-10-25
34119,3cf89fa,2019-05-31,14598.6,192.83,2019-10-25
34120,3cf89fa,2019-06-30,11093.37,156.71,2019-10-25
34121,3cf89fa,2019-07-31,11976.42,139.31,2019-10-25
34122,3cf89fa,2019-08-31,10097.22,125.08,2019-10-25
34123,3cf89fa,2019-09-30,6713.42,115.17,2019-10-25
34124,3cfe391,2019-04-30,4454.4,92.47,2019-10-30
34125,3cfe391,2019-05-31,5802.03,111.81,2019-10-30
34126,3cfe391,2019-06-30,5138.83,112.71,2019-10-30
34127,3cfe391,2019-07-31,3501.75,72.77,2019-10-30
34128,3cfe391,2019-08-31,4215.15,78.67,2019-10-30
34129,3cfe391,2019-09-30,5389.65,116.71,2019-10-30
34142,3d0608b,2018-10-31,22748.73,9.19,2019-10-03
34143,3d0608b,2018-11-30,26192.24,4.82,2019-10-03
34144,3d0608b,2018-12-31,26486.26,19.33,2019-10-03
34145,3d0608b,2019-01-31,19011.78,7.53,2019-10-03
34146,3d0608b,2019-02-28,7983.53,17.04,2019-10-03
34147,3d0608b,2019-03-31,30941.97,1.31,2019-10-03
34148,3d0608b,2019-04-30,12805.72,0.62,2019-10-03
34149,3d0608b,2019-05-31,14776.64,3.93,2019-10-03
34150,3d0608b,2019-06-30,17958.8,2.99,2019-10-03
34151,3d0608b,2019-07-31,40665.11,29.42,2019-10-03
34152,3d0608b,2019-08-31,15245.34,0.0,2019-10-03
34153,3d0608b,2019-09-30,31988.56,27.1,2019-10-03
34154,3d09554,2019-03-31,1427.1,13.24,2019-10-21
34155,3d09554,2019-04-30,12527.86,120.85,2019-10-21
34156,3d09554,2019-05-31,14476.44,149.33,2019-10-21
34157,3d09554,2019-06-30,11041.37,109.56,2019-10-21
34158,3d09554,2019-07-31,9753.43,102.09,2019-10-21
34159,3d09554,2019-08-31,11831.42,123.24,2019-10-21
34160,3d09554,2019-09-30,10568.74,106.88,2019-10-21
34161,3d0b94a,2019-04-30,3913.83,25.64,2019-10-28
34162,3d0b94a,2019-05-31,25032.1,170.12,2019-10-28
34163,3d0b94a,2019-06-30,21632.46,152.61,2019-10-28
34164,3d0b94a,2019-07-31,13865.19,98.1,2019-10-28
34165,3d0b94a,2019-08-31,17516.45,114.8,2019-10-28
34166,3d0b94a,2019-09-30,20043.5,143.61,2019-10-28
34167,3d0d171,2018-10-31,20475.45,297.5,2019-10-07
34168,3d0d171,2018-11-30,29490.39,460.92,2019-10-07
34169,3d0d171,2018-12-31,33968.28,528.57,2019-10-07
34170,3d0d171,2019-01-31,25761.57,383.6,2019-10-07
34171,3d0d171,2019-02-28,23282.07,343.42,2019-10-07
34172,3d0d171,2019-03-31,20045.67,288.29,2019-10-07
34173,3d0d171,2019-04-30,20941.77,286.35,2019-10-07
34174,3d0d171,2019-05-31,23868.45,307.16,2019-10-07
34175,3d0d171,2019-06-30,19889.59,261.69,2019-10-07
34176,3d0d171,2019-07-31,27685.14,405.89,2019-10-07
34177,3d0d171,2019-08-31,35173.23,495.36,2019-10-07
34178,3d0d171,2019-09-30,23184.2,319.97,2019-10-07
34201,3d1db8d,2018-10-31,2493.22,11.56,2019-10-02
34202,3d1db8d,2018-11-30,4514.6,17.42,2019-10-02
34203,3d1db8d,2018-12-31,15220.12,67.6,2019-10-02
34204,3d1db8d,2019-01-31,10442.35,41.8,2019-10-02
34205,3d1db8d,2019-02-28,8417.42,41.01,2019-10-02
34206,3d1db8d,2019-03-31,6178.87,38.09,2019-10-02
34207,3d1db8d,2019-04-30,7417.18,41.95,2019-10-02
34208,3d1db8d,2019-05-31,10898.49,44.34,2019-10-02
34209,3d1db8d,2019-06-30,7581.79,34.5,2019-10-02
34210,3d1db8d,2019-07-31,7247.97,48.2,2019-10-02
34211,3d1db8d,2019-08-31,13182.85,64.93,2019-10-02
34212,3d1db8d,2019-09-30,8720.01,60.53,2019-10-02
34213,3d26110,2019-02-28,7302.03,140.55,2019-10-07
34214,3d26110,2019-03-31,8975.36,277.15,2019-10-07
34215,3d26110,2019-04-30,12678.54,269.43,2019-10-07
34216,3d26110,2019-05-31,15111.03,326.84,2019-10-07
34217,3d26110,2019-06-30,18936.92,391.21,2019-10-07
34218,3d26110,2019-07-31,8082.87,186.35,2019-10-07
34219,3d26110,2019-08-31,17596.59,397.96,2019-10-07
34220,3d26110,2019-09-30,23929.52,594.12,2019-10-07
34233,3d2a1c6,2018-10-31,17387.83,308.48,2019-10-28
34234,3d2a1c6,2018-11-30,15130.18,269.32,2019-10-28
34235,3d2a1c6,2018-12-31,12280.92,154.4,2019-10-28
34236,3d2a1c6,2019-01-31,12202.62,204.1,2019-10-28
34237,3d2a1c6,2019-02-28,17301.95,300.21,2019-10-28
34238,3d2a1c6,2019-03-31,13383.21,270.67,2019-10-28
34239,3d2a1c6,2019-04-30,11734.56,177.31,2019-10-28
34240,3d2a1c6,2019-05-31,6972.37,107.35,2019-10-28
34241,3d2a1c6,2019-06-30,12439.0,139.83,2019-10-28
34242,3d2a1c6,2019-07-31,12225.24,134.88,2019-10-28
34243,3d2a1c6,2019-08-31,15846.18,190.49,2019-10-28
34244,3d2a1c6,2019-09-30,13280.55,159.15,2019-10-28
34245,3d39f3d,2018-11-30,199.84,1.1,2019-09-02
34246,3d39f3d,2018-12-31,21940.44,129.12,2019-09-02
34247,3d39f3d,2019-01-31,13154.31,77.8,2019-09-02
34248,3d39f3d,2019-02-28,7297.82,44.66,2019-09-02
34249,3d39f3d,2019-03-31,6108.1,34.84,2019-09-02
34250,3d39f3d,2019-04-30,6414.25,43.11,2019-09-02
34251,3d39f3d,2019-05-31,7359.68,38.65,2019-09-02
34252,3d39f3d,2019-06-30,4775.86,31.13,2019-09-02
34253,3d39f3d,2019-07-31,6031.28,37.8,2019-09-02
34254,3d39f3d,2019-08-31,5926.86,35.76,2019-09-02
34255,3d3d0f0,2018-09-30,5093.27,50.95,2019-09-26
34256,3d3d0f0,2018-10-31,31945.1,362.41,2019-09-26
34257,3d3d0f0,2018-11-30,20011.74,221.14,2019-09-26
34258,3d3d0f0,2018-12-31,17156.41,210.18,2019-09-26
34259,3d3d0f0,2019-01-31,24144.24,255.78,2019-09-26
34260,3d3d0f0,2019-02-28,18658.89,197.31,2019-09-26
34261,3d3d0f0,2019-03-31,25395.3,288.13,2019-09-26
34262,3d3d0f0,2019-04-30,19459.29,217.25,2019-09-26
34263,3d3d0f0,2019-05-31,17274.72,191.21,2019-09-26
34264,3d3d0f0,2019-06-30,16904.1,193.63,2019-09-26
34265,3d3d0f0,2019-07-31,28290.66,305.25,2019-09-26
34266,3d3d0f0,2019-08-31,24407.85,261.31,2019-09-26
34267,3d4049c,2019-03-31,1360.85,1.96,2019-10-17
34268,3d4049c,2019-04-30,9995.46,28.48,2019-10-17
34269,3d4049c,2019-05-31,8859.01,38.98,2019-10-17
34270,3d4049c,2019-06-30,10248.37,44.76,2019-10-17
34271,3d4049c,2019-07-31,7243.01,34.49,2019-10-17
34272,3d4049c,2019-08-31,8224.68,33.42,2019-10-17
34273,3d4049c,2019-09-30,7991.28,28.88,2019-10-17
34274,3d49356,2018-11-30,47032.74,449.55,2019-09-18
34275,3d49356,2018-12-31,111189.82,923.97,2019-09-18
34276,3d49356,2019-01-31,84179.35,681.83,2019-09-18
34277,3d49356,2019-02-28,54949.47,457.66,2019-09-18
34278,3d49356,2019-03-31,89197.8,733.16,2019-09-18
34279,3d49356,2019-04-30,74284.25,605.56,2019-09-18
34280,3d49356,2019-05-31,84119.97,726.65,2019-09-18
34281,3d49356,2019-06-30,71372.21,618.13,2019-09-18
34282,3d49356,2019-07-31,93614.1,822.76,2019-09-18
34283,3d49356,2019-08-31,63751.64,563.61,2019-09-18
34284,3d49583,2018-09-30,12227.3,64.71,2019-09-02
34285,3d49583,2018-10-31,43834.74,250.68,2019-09-02
34286,3d49583,2018-11-30,41256.46,238.76,2019-09-02
34287,3d49583,2018-12-31,33834.07,178.87,2019-09-02
34288,3d49583,2019-01-31,30005.31,158.85,2019-09-02
34289,3d49583,2019-02-28,25388.92,101.77,2019-09-02
34290,3d49583,2019-03-31,22530.42,136.39,2019-09-02
34291,3d49583,2019-04-30,16285.9,99.84,2019-09-02
34292,3d49583,2019-05-31,10256.6,63.02,2019-09-02
34293,3d49583,2019-06-30,10900.29,90.54,2019-09-02
34294,3d49583,2019-07-31,12788.23,153.19,2019-09-02
34295,3d49583,2019-08-31,15832.31,189.97,2019-09-02
34305,3d56c52,2018-10-31,57743.67,321.5,2019-10-31
34306,3d56c52,2018-11-30,100391.4,488.65,2019-10-31
34307,3d56c52,2018-12-31,161198.67,781.71,2019-10-31
34308,3d56c52,2019-01-31,310060.71,1390.51,2019-10-31
34309,3d56c52,2019-02-28,113489.32,447.96,2019-10-31
34310,3d56c52,2019-03-31,118555.02,506.47,2019-10-31
34311,3d56c52,2019-04-30,53136.22,246.52,2019-10-31
34312,3d56c52,2019-05-31,29100.24,153.39,2019-10-31
34313,3d56c52,2019-06-30,30150.4,105.15,2019-10-31
34314,3d56c52,2019-07-31,54812.06,262.83,2019-10-31
34315,3d56c52,2019-08-31,42892.44,192.72,2019-10-31
34316,3d56c52,2019-09-30,41402.51,145.19,2019-10-31
34317,3d57e51,2018-12-31,8.7,0.07,2019-10-07
34318,3d57e51,2019-02-28,9626.64,37.19,2019-10-07
34319,3d57e51,2019-03-31,7679.23,33.38,2019-10-07
34320,3d57e51,2019-04-30,6123.76,23.63,2019-10-07
34321,3d57e51,2019-05-31,8835.02,39.84,2019-10-07
34322,3d57e51,2019-06-30,10792.44,78.71,2019-10-07
34323,3d57e51,2019-07-31,10733.54,108.58,2019-10-07
34324,3d57e51,2019-08-31,9867.54,114.7,2019-10-07
34325,3d57e51,2019-09-30,6677.6,84.02,2019-10-07
34326,3d5efda,2018-11-30,10950.04,93.47,2019-10-16
34327,3d5efda,2018-12-31,97159.15,718.39,2019-10-16
34328,3d5efda,2019-01-31,103193.43,782.66,2019-10-16
34329,3d5efda,2019-02-28,90804.16,665.48,2019-10-16
34330,3d5efda,2019-03-31,84534.33,580.59,2019-10-16
34331,3d5efda,2019-04-30,78881.8,530.27,2019-10-16
34332,3d5efda,2019-05-31,90640.15,597.92,2019-10-16
34333,3d5efda,2019-06-30,87647.43,568.28,2019-10-16
34334,3d5efda,2019-07-31,87496.84,568.64,2019-10-16
34335,3d5efda,2019-08-31,98593.32,667.91,2019-10-16
34336,3d5efda,2019-09-30,87464.77,580.17,2019-10-16
34337,3d64116,2018-09-30,31259.97,397.35,2019-09-25
34338,3d64116,2018-10-31,38715.87,535.89,2019-09-25
34339,3d64116,2018-11-30,23503.07,340.14,2019-09-25
34340,3d64116,2018-12-31,31005.06,474.68,2019-09-25
34341,3d64116,2019-01-31,23414.31,333.84,2019-09-25
34342,3d64116,2019-02-28,25209.12,338.94,2019-09-25
34343,3d64116,2019-03-31,27378.03,423.56,2019-09-25
34344,3d64116,2019-04-30,26487.15,424.38,2019-09-25
34345,3d64116,2019-05-31,25410.96,380.27,2019-09-25
34346,3d64116,2019-06-30,22741.8,362.07,2019-09-25
34347,3d64116,2019-07-31,29355.54,492.64,2019-09-25
34348,3d64116,2019-08-31,26387.1,399.38,2019-09-25
34361,3d834ca,2018-09-30,52941.24,970.25,2019-09-25
34362,3d834ca,2018-10-31,48352.86,968.89,2019-09-25
34363,3d834ca,2018-11-30,63175.05,485.77,2019-09-25
34364,3d834ca,2018-12-31,73804.71,431.56,2019-09-25
34365,3d834ca,2019-01-31,65015.1,386.72,2019-09-25
34366,3d834ca,2019-02-28,55701.75,319.71,2019-09-25
34367,3d834ca,2019-03-31,61134.03,352.96,2019-09-25
34368,3d834ca,2019-04-30,64038.96,376.49,2019-09-25
34369,3d834ca,2019-05-31,62728.74,364.69,2019-09-25
34370,3d834ca,2019-06-30,69234.6,379.46,2019-09-25
34371,3d834ca,2019-07-31,67879.14,380.91,2019-09-25
34372,3d834ca,2019-08-31,72520.59,421.96,2019-09-25
34373,3d8581f,2018-09-30,426.3,5.02,2019-09-23
34374,3d8581f,2018-10-31,2313.33,29.28,2019-09-23
34375,3d8581f,2018-11-30,817.8,10.67,2019-09-23
34376,3d8581f,2018-12-31,730.8,9.47,2019-09-23
34377,3d8581f,2019-01-31,1589.49,22.08,2019-09-23
34378,3d8581f,2019-02-28,730.8,8.74,2019-09-23
34379,3d8581f,2019-03-31,1375.47,16.56,2019-09-23
34380,3d8581f,2019-04-30,1785.15,22.71,2019-09-23
34381,3d8581f,2019-05-31,1863.54,24.07,2019-09-23
34382,3d8581f,2019-06-30,2239.6,21.1,2019-09-23
34383,3d8581f,2019-07-31,2924.42,25.53,2019-09-23
34384,3d8581f,2019-08-31,1816.47,13.61,2019-09-23
34397,3d8c079,2018-10-31,40739.77,177.0,2019-10-21
34398,3d8c079,2018-11-30,54501.4,193.14,2019-10-21
34399,3d8c079,2018-12-31,43548.01,151.0,2019-10-21
34400,3d8c079,2019-01-31,49444.09,187.35,2019-10-21
34401,3d8c079,2019-02-28,31050.95,119.92,2019-10-21
34402,3d8c079,2019-03-31,42937.22,172.07,2019-10-21
34403,3d8c079,2019-04-30,31773.13,114.2,2019-10-21
34404,3d8c079,2019-05-31,46242.91,180.04,2019-10-21
34405,3d8c079,2019-06-30,45248.26,160.81,2019-10-21
34406,3d8c079,2019-07-31,29919.38,89.28,2019-10-21
34407,3d8c079,2019-08-31,28809.79,85.52,2019-10-21
34408,3d8c079,2019-09-30,33808.21,145.8,2019-10-21
34409,3d8e9ff,2018-09-30,11936.4,178.74,2019-09-10
34410,3d8e9ff,2018-10-31,11584.14,187.77,2019-09-10
34411,3d8e9ff,2018-11-30,9474.3,165.01,2019-09-10
34412,3d8e9ff,2018-12-31,8919.24,144.31,2019-09-10
34413,3d8e9ff,2019-01-31,12219.15,207.96,2019-09-10
34414,3d8e9ff,2019-02-28,11466.6,185.76,2019-09-10
34415,3d8e9ff,2019-03-31,11162.1,190.45,2019-09-10
34416,3d8e9ff,2019-04-30,15090.15,251.2,2019-09-10
34417,3d8e9ff,2019-05-31,16234.2,270.38,2019-09-10
34418,3d8e9ff,2019-06-30,11623.2,194.39,2019-09-10
34419,3d8e9ff,2019-07-31,20201.4,329.15,2019-09-10
34420,3d8e9ff,2019-08-31,17556.6,297.43,2019-09-10
34421,3d93927,2018-11-30,2894.01,36.25,2019-10-28
34422,3d93927,2018-12-31,26743.4,324.54,2019-10-28
34423,3d93927,2019-01-31,20235.63,230.99,2019-10-28
34424,3d93927,2019-02-28,28132.85,354.45,2019-10-28
34425,3d93927,2019-03-31,15935.96,188.57,2019-10-28
34426,3d93927,2019-04-30,17227.87,194.94,2019-10-28
34427,3d93927,2019-05-31,24678.25,306.8,2019-10-28
34428,3d93927,2019-06-30,21232.4,263.74,2019-10-28
34429,3d93927,2019-07-31,20553.53,248.84,2019-10-28
34430,3d93927,2019-08-31,18168.12,220.37,2019-10-28
34431,3d93927,2019-09-30,19458.42,234.19,2019-10-28
34432,3da19af,2018-11-30,769.95,9.42,2019-10-28
34433,3da19af,2018-12-31,10317.33,113.17,2019-10-28
34434,3da19af,2019-01-31,9683.1,105.55,2019-10-28
34435,3da19af,2019-02-28,15364.2,175.71,2019-10-28
34436,3da19af,2019-03-31,13332.89,161.56,2019-10-28
34437,3da19af,2019-04-30,14476.89,180.58,2019-10-28
34438,3da19af,2019-05-31,12223.49,133.33,2019-10-28
34439,3da19af,2019-06-30,17082.45,189.2,2019-10-28
34440,3da19af,2019-07-31,9304.64,109.86,2019-10-28
34441,3da19af,2019-08-31,16079.35,176.03,2019-10-28
34442,3da19af,2019-09-30,12502.03,138.0,2019-10-28
34443,3da6a8d,2018-10-31,6176.13,74.42,2019-10-21
34444,3da6a8d,2018-11-30,10464.8,126.26,2019-10-21
34445,3da6a8d,2018-12-31,8042.28,99.0,2019-10-21
34446,3da6a8d,2019-01-31,11812.86,104.76,2019-10-21
34447,3da6a8d,2019-02-28,6277.05,82.14,2019-10-21
34448,3da6a8d,2019-03-31,6505.86,77.72,2019-10-21
34449,3da6a8d,2019-04-30,10023.27,96.14,2019-10-21
34450,3da6a8d,2019-05-31,7924.83,71.63,2019-10-21
34451,3da6a8d,2019-06-30,4922.46,55.39,2019-10-21
34452,3da6a8d,2019-07-31,7418.49,90.1,2019-10-21
34453,3da6a8d,2019-08-31,9030.6,102.64,2019-10-21
34454,3da6a8d,2019-09-30,4322.6,46.47,2019-10-21
34475,3dac02b,2018-12-31,13092.63,149.72,2019-09-13
34476,3dac02b,2019-01-31,14630.57,168.72,2019-09-13
34477,3dac02b,2019-02-28,11839.4,134.71,2019-09-13
34478,3dac02b,2019-03-31,17969.33,204.01,2019-09-13
34479,3dac02b,2019-04-30,11392.65,127.12,2019-09-13
34480,3dac02b,2019-05-31,9917.37,107.26,2019-09-13
34481,3dac02b,2019-06-30,19472.35,265.0,2019-09-13
34482,3dac02b,2019-07-31,11146.0,141.79,2019-09-13
34483,3dac02b,2019-08-31,14211.45,238.53,2019-09-13
34484,3dad68b,2018-09-30,15713.39,199.09,2019-09-16
34485,3dad68b,2018-10-31,19012.63,263.69,2019-09-16
34486,3dad68b,2018-11-30,15081.1,214.04,2019-09-16
34487,3dad68b,2018-12-31,16628.92,223.62,2019-09-16
34488,3dad68b,2019-01-31,14405.37,196.37,2019-09-16
34489,3dad68b,2019-02-28,14318.29,190.89,2019-09-16
34490,3dad68b,2019-03-31,14576.95,146.18,2019-09-16
34491,3dad68b,2019-04-30,12754.29,131.69,2019-09-16
34492,3dad68b,2019-05-31,13100.85,125.8,2019-09-16
34493,3dad68b,2019-06-30,13299.96,133.3,2019-09-16
34494,3dad68b,2019-07-31,14510.32,147.63,2019-09-16
34495,3dad68b,2019-08-31,15283.9,153.14,2019-09-16
34520,3db56f0,2018-09-30,11797.7,183.04,2019-09-03
34521,3db56f0,2018-10-31,16822.54,304.82,2019-09-03
34522,3db56f0,2018-11-30,12225.36,220.44,2019-09-03
34523,3db56f0,2018-12-31,9134.49,164.03,2019-09-03
